timestamp,beats per minute,data source
2026-04-13T00:04:43Z,82.0,Inspire 3
2026-04-13T00:04:45Z,83.0,Inspire 3
2026-04-13T00:04:47Z,84.0,Inspire 3
2026-04-13T00:04:49Z,83.0,Inspire 3
2026-04-13T00:04:52Z,83.0,Inspire 3
2026-04-13T00:04:53Z,82.0,Inspire 3
2026-04-13T00:04:55Z,82.0,Inspire 3
2026-04-13T00:04:58Z,82.0,Inspire 3
2026-04-13T00:05:01Z,82.0,Inspire 3
2026-04-13T00:05:04Z,82.0,Inspire 3
2026-04-13T00:05:06Z,81.0,Inspire 3
2026-04-13T00:05:09Z,81.0,Inspire 3
2026-04-13T00:05:10Z,82.0,Inspire 3
2026-04-13T00:05:13Z,82.0,Inspire 3
2026-04-13T00:05:16Z,82.0,Inspire 3
2026-04-13T00:05:19Z,82.0,Inspire 3
2026-04-13T00:05:22Z,82.0,Inspire 3
2026-04-13T00:05:25Z,82.0,Inspire 3
2026-04-13T00:05:28Z,82.0,Inspire 3
2026-04-13T00:05:31Z,82.0,Inspire 3
2026-04-13T00:05:34Z,82.0,Inspire 3
2026-04-13T00:05:37Z,82.0,Inspire 3
2026-04-13T00:05:40Z,82.0,Inspire 3
2026-04-13T00:05:41Z,81.0,Inspire 3
2026-04-13T00:05:43Z,80.0,Inspire 3
2026-04-13T00:05:46Z,80.0,Inspire 3
2026-04-13T00:05:47Z,82.0,Inspire 3
2026-04-13T00:05:50Z,82.0,Inspire 3
2026-04-13T00:05:51Z,82.0,Inspire 3
2026-04-13T00:05:54Z,81.0,Inspire 3
2026-04-13T00:05:57Z,81.0,Inspire 3
2026-04-13T00:05:58Z,82.0,Inspire 3
2026-04-13T00:06:01Z,82.0,Inspire 3
2026-04-13T00:06:02Z,82.0,Inspire 3
2026-04-13T00:06:04Z,82.0,Inspire 3
2026-04-13T00:06:07Z,82.0,Inspire 3
2026-04-13T00:06:10Z,85.0,Inspire 3
2026-04-13T00:06:12Z,87.0,Inspire 3
2026-04-13T00:06:15Z,87.0,Inspire 3
2026-04-13T00:06:17Z,85.0,Inspire 3
2026-04-13T00:06:19Z,84.0,Inspire 3
2026-04-13T00:06:21Z,83.0,Inspire 3
2026-04-13T00:06:23Z,82.0,Inspire 3
2026-04-13T00:06:26Z,82.0,Inspire 3
2026-04-13T00:06:29Z,82.0,Inspire 3
2026-04-13T00:06:31Z,81.0,Inspire 3
2026-04-13T00:06:33Z,81.0,Inspire 3
2026-04-13T00:06:35Z,80.0,Inspire 3
2026-04-13T00:06:38Z,80.0,Inspire 3
2026-04-13T00:06:39Z,81.0,Inspire 3
2026-04-13T00:06:41Z,80.0,Inspire 3
2026-04-13T00:06:42Z,80.0,Inspire 3
2026-04-13T00:06:44Z,78.0,Inspire 3
2026-04-13T00:06:47Z,78.0,Inspire 3
2026-04-13T00:06:50Z,78.0,Inspire 3
2026-04-13T00:06:53Z,78.0,Inspire 3
2026-04-13T00:06:54Z,78.0,Inspire 3
2026-04-13T00:06:57Z,78.0,Inspire 3
2026-04-13T00:07:00Z,79.0,Inspire 3
2026-04-13T00:07:01Z,80.0,Inspire 3
2026-04-13T00:07:03Z,80.0,Inspire 3
2026-04-13T00:07:06Z,80.0,Inspire 3
2026-04-13T00:07:09Z,80.0,Inspire 3
2026-04-13T00:07:12Z,80.0,Inspire 3
2026-04-13T00:07:15Z,80.0,Inspire 3
2026-04-13T00:07:17Z,79.0,Inspire 3
2026-04-13T00:07:20Z,79.0,Inspire 3
2026-04-13T00:07:23Z,79.0,Inspire 3
2026-04-13T00:07:26Z,80.0,Inspire 3
2026-04-13T00:07:29Z,80.0,Inspire 3
2026-04-13T00:07:32Z,80.0,Inspire 3
2026-04-13T00:07:35Z,80.0,Inspire 3
2026-04-13T00:07:38Z,80.0,Inspire 3
2026-04-13T00:07:40Z,80.0,Inspire 3
2026-04-13T00:07:42Z,80.0,Inspire 3
2026-04-13T00:07:44Z,81.0,Inspire 3
2026-04-13T00:07:46Z,82.0,Inspire 3
2026-04-13T00:07:49Z,80.0,Inspire 3
2026-04-13T00:07:52Z,80.0,Inspire 3
2026-04-13T00:07:53Z,79.0,Inspire 3
2026-04-13T00:07:56Z,79.0,Inspire 3
2026-04-13T00:07:57Z,79.0,Inspire 3
2026-04-13T00:07:59Z,80.0,Inspire 3
2026-04-13T00:08:02Z,80.0,Inspire 3
2026-04-13T00:08:05Z,81.0,Inspire 3
2026-04-13T00:08:07Z,82.0,Inspire 3
2026-04-13T00:08:09Z,80.0,Inspire 3
2026-04-13T00:08:11Z,80.0,Inspire 3
2026-04-13T00:08:12Z,80.0,Inspire 3
2026-04-13T00:08:14Z,80.0,Inspire 3
2026-04-13T00:08:17Z,80.0,Inspire 3
2026-04-13T00:08:18Z,80.0,Inspire 3
2026-04-13T00:08:21Z,80.0,Inspire 3
2026-04-13T00:08:22Z,80.0,Inspire 3
2026-04-13T00:08:25Z,80.0,Inspire 3
2026-04-13T00:08:26Z,82.0,Inspire 3
2026-04-13T00:08:29Z,82.0,Inspire 3
2026-04-13T00:08:30Z,83.0,Inspire 3
2026-04-13T00:08:33Z,83.0,Inspire 3
2026-04-13T00:08:36Z,85.0,Inspire 3
2026-04-13T00:08:37Z,89.0,Inspire 3
2026-04-13T00:08:39Z,87.0,Inspire 3
2026-04-13T00:08:41Z,86.0,Inspire 3
2026-04-13T00:08:43Z,85.0,Inspire 3
2026-04-13T00:08:45Z,84.0,Inspire 3
2026-04-13T00:08:47Z,82.0,Inspire 3
2026-04-13T00:08:50Z,82.0,Inspire 3
2026-04-13T00:08:53Z,82.0,Inspire 3
2026-04-13T00:08:55Z,83.0,Inspire 3
2026-04-13T00:08:57Z,82.0,Inspire 3
2026-04-13T00:09:00Z,82.0,Inspire 3
2026-04-13T00:09:03Z,82.0,Inspire 3
2026-04-13T00:09:04Z,84.0,Inspire 3
2026-04-13T00:09:07Z,84.0,Inspire 3
2026-04-13T00:09:08Z,84.0,Inspire 3
2026-04-13T00:09:10Z,82.0,Inspire 3
2026-04-13T00:09:12Z,81.0,Inspire 3
2026-04-13T00:09:15Z,81.0,Inspire 3
2026-04-13T00:09:16Z,82.0,Inspire 3
2026-04-13T00:09:19Z,82.0,Inspire 3
2026-04-13T00:09:20Z,81.0,Inspire 3
2026-04-13T00:09:22Z,80.0,Inspire 3
2026-04-13T00:09:25Z,80.0,Inspire 3
2026-04-13T00:09:28Z,80.0,Inspire 3
2026-04-13T00:09:29Z,80.0,Inspire 3
2026-04-13T00:09:32Z,80.0,Inspire 3
2026-04-13T00:09:35Z,81.0,Inspire 3
2026-04-13T00:09:37Z,82.0,Inspire 3
2026-04-13T00:09:39Z,82.0,Inspire 3
2026-04-13T00:09:42Z,82.0,Inspire 3
2026-04-13T00:09:43Z,81.0,Inspire 3
2026-04-13T00:09:45Z,80.0,Inspire 3
2026-04-13T00:09:47Z,82.0,Inspire 3
2026-04-13T00:09:48Z,84.0,Inspire 3
2026-04-13T00:09:50Z,85.0,Inspire 3
2026-04-13T00:09:52Z,84.0,Inspire 3
2026-04-13T00:09:54Z,81.0,Inspire 3
2026-04-13T00:09:56Z,79.0,Inspire 3
2026-04-13T00:09:58Z,78.0,Inspire 3
2026-04-13T00:10:01Z,78.0,Inspire 3
2026-04-13T00:10:02Z,80.0,Inspire 3
2026-04-13T00:10:04Z,80.0,Inspire 3
2026-04-13T00:10:06Z,81.0,Inspire 3
2026-04-13T00:10:09Z,81.0,Inspire 3
2026-04-13T00:10:10Z,82.0,Inspire 3
2026-04-13T00:10:13Z,83.0,Inspire 3
2026-04-13T00:10:15Z,84.0,Inspire 3
2026-04-13T00:10:18Z,84.0,Inspire 3
2026-04-13T00:10:19Z,83.0,Inspire 3
2026-04-13T00:10:22Z,83.0,Inspire 3
2026-04-13T00:10:23Z,84.0,Inspire 3
2026-04-13T00:10:25Z,86.0,Inspire 3
2026-04-13T00:10:28Z,86.0,Inspire 3
2026-04-13T00:10:31Z,85.0,Inspire 3
2026-04-13T00:10:33Z,86.0,Inspire 3
2026-04-13T00:10:36Z,85.0,Inspire 3
2026-04-13T00:10:38Z,83.0,Inspire 3
2026-04-13T00:10:41Z,83.0,Inspire 3
2026-04-13T00:10:42Z,84.0,Inspire 3
2026-04-13T00:10:44Z,86.0,Inspire 3
2026-04-13T00:10:47Z,86.0,Inspire 3
2026-04-13T00:10:50Z,86.0,Inspire 3
2026-04-13T00:10:53Z,86.0,Inspire 3
2026-04-13T00:10:56Z,85.0,Inspire 3
2026-04-13T00:10:58Z,84.0,Inspire 3
2026-04-13T00:11:01Z,84.0,Inspire 3
2026-04-13T00:11:03Z,86.0,Inspire 3
2026-04-13T00:11:05Z,88.0,Inspire 3
2026-04-13T00:11:07Z,87.0,Inspire 3
2026-04-13T00:11:09Z,86.0,Inspire 3
2026-04-13T00:11:11Z,84.0,Inspire 3
2026-04-13T00:11:14Z,84.0,Inspire 3
2026-04-13T00:11:17Z,85.0,Inspire 3
2026-04-13T00:11:20Z,85.0,Inspire 3
2026-04-13T00:11:21Z,84.0,Inspire 3
2026-04-13T00:11:24Z,82.0,Inspire 3
2026-04-13T00:11:27Z,82.0,Inspire 3
2026-04-13T00:11:28Z,83.0,Inspire 3
2026-04-13T00:11:30Z,84.0,Inspire 3
2026-04-13T00:11:33Z,84.0,Inspire 3
2026-04-13T00:11:34Z,86.0,Inspire 3
2026-04-13T00:11:37Z,86.0,Inspire 3
2026-04-13T00:11:40Z,87.0,Inspire 3
2026-04-13T00:11:42Z,88.0,Inspire 3
2026-04-13T00:11:45Z,88.0,Inspire 3
2026-04-13T00:11:46Z,86.0,Inspire 3
2026-04-13T00:11:48Z,84.0,Inspire 3
2026-04-13T00:11:49Z,82.0,Inspire 3
2026-04-13T00:11:52Z,82.0,Inspire 3
2026-04-13T00:11:55Z,82.0,Inspire 3
2026-04-13T00:11:57Z,80.0,Inspire 3
2026-04-13T00:12:00Z,80.0,Inspire 3
2026-04-13T00:12:01Z,79.0,Inspire 3
2026-04-13T00:12:03Z,80.0,Inspire 3
2026-04-13T00:12:06Z,80.0,Inspire 3
2026-04-13T00:12:07Z,80.0,Inspire 3
2026-04-13T00:12:10Z,80.0,Inspire 3
2026-04-13T00:12:11Z,79.0,Inspire 3
2026-04-13T00:12:14Z,80.0,Inspire 3
2026-04-13T00:12:16Z,80.0,Inspire 3
2026-04-13T00:12:19Z,80.0,Inspire 3
2026-04-13T00:12:20Z,78.0,Inspire 3
2026-04-13T00:12:23Z,78.0,Inspire 3
2026-04-13T00:12:24Z,77.0,Inspire 3
2026-04-13T00:12:26Z,78.0,Inspire 3
2026-04-13T00:12:28Z,79.0,Inspire 3
2026-04-13T00:12:31Z,79.0,Inspire 3
2026-04-13T00:12:32Z,80.0,Inspire 3
2026-04-13T00:12:34Z,80.0,Inspire 3
2026-04-13T00:12:36Z,79.0,Inspire 3
2026-04-13T00:12:37Z,78.0,Inspire 3
2026-04-13T00:12:40Z,78.0,Inspire 3
2026-04-13T00:12:41Z,78.0,Inspire 3
2026-04-13T00:12:43Z,80.0,Inspire 3
2026-04-13T00:12:46Z,80.0,Inspire 3
2026-04-13T00:12:49Z,78.0,Inspire 3
2026-04-13T00:12:52Z,78.0,Inspire 3
2026-04-13T00:12:55Z,78.0,Inspire 3
2026-04-13T00:12:57Z,79.0,Inspire 3
2026-04-13T00:13:00Z,80.0,Inspire 3
2026-04-13T00:13:03Z,80.0,Inspire 3
2026-04-13T00:13:06Z,81.0,Inspire 3
2026-04-13T00:13:08Z,82.0,Inspire 3
2026-04-13T00:13:10Z,87.0,Inspire 3
2026-04-13T00:13:12Z,89.0,Inspire 3
2026-04-13T00:13:14Z,92.0,Inspire 3
2026-04-13T00:13:16Z,93.0,Inspire 3
2026-04-13T00:13:18Z,92.0,Inspire 3
2026-04-13T00:13:20Z,91.0,Inspire 3
2026-04-13T00:13:22Z,89.0,Inspire 3
2026-04-13T00:13:24Z,87.0,Inspire 3
2026-04-13T00:13:25Z,85.0,Inspire 3
2026-04-13T00:13:27Z,84.0,Inspire 3
2026-04-13T00:13:29Z,82.0,Inspire 3
2026-04-13T00:13:31Z,80.0,Inspire 3
2026-04-13T00:13:33Z,78.0,Inspire 3
2026-04-13T00:13:35Z,78.0,Inspire 3
2026-04-13T00:13:37Z,78.0,Inspire 3
2026-04-13T00:13:40Z,78.0,Inspire 3
2026-04-13T00:13:43Z,78.0,Inspire 3
2026-04-13T00:13:45Z,78.0,Inspire 3
2026-04-13T00:13:47Z,78.0,Inspire 3
2026-04-13T00:13:50Z,77.0,Inspire 3
2026-04-13T00:13:52Z,78.0,Inspire 3
2026-04-13T00:13:54Z,78.0,Inspire 3
2026-04-13T00:13:56Z,77.0,Inspire 3
2026-04-13T00:13:59Z,77.0,Inspire 3
2026-04-13T00:14:00Z,76.0,Inspire 3
2026-04-13T00:14:02Z,76.0,Inspire 3
2026-04-13T00:14:04Z,78.0,Inspire 3
2026-04-13T00:14:07Z,78.0,Inspire 3
2026-04-13T00:14:08Z,77.0,Inspire 3
2026-04-13T00:14:10Z,77.0,Inspire 3
2026-04-13T00:14:13Z,78.0,Inspire 3
2026-04-13T00:14:15Z,79.0,Inspire 3
2026-04-13T00:14:17Z,78.0,Inspire 3
2026-04-13T00:14:20Z,78.0,Inspire 3
2026-04-13T00:14:23Z,79.0,Inspire 3
2026-04-13T00:14:25Z,80.0,Inspire 3
2026-04-13T00:14:27Z,79.0,Inspire 3
2026-04-13T00:14:30Z,79.0,Inspire 3
2026-04-13T00:14:31Z,80.0,Inspire 3
2026-04-13T00:14:34Z,80.0,Inspire 3
2026-04-13T00:14:37Z,80.0,Inspire 3
2026-04-13T00:14:38Z,80.0,Inspire 3
2026-04-13T00:14:41Z,80.0,Inspire 3
2026-04-13T00:14:42Z,80.0,Inspire 3
2026-04-13T00:14:44Z,80.0,Inspire 3
2026-04-13T00:14:46Z,80.0,Inspire 3
2026-04-13T00:14:48Z,82.0,Inspire 3
2026-04-13T00:14:51Z,82.0,Inspire 3
2026-04-13T00:14:54Z,82.0,Inspire 3
2026-04-13T00:14:56Z,84.0,Inspire 3
2026-04-13T00:14:58Z,86.0,Inspire 3
2026-04-13T00:15:01Z,86.0,Inspire 3
2026-04-13T00:15:04Z,86.0,Inspire 3
2026-04-13T00:15:05Z,88.0,Inspire 3
2026-04-13T00:15:07Z,89.0,Inspire 3
2026-04-13T00:15:09Z,90.0,Inspire 3
2026-04-13T00:15:12Z,90.0,Inspire 3
2026-04-13T00:15:15Z,90.0,Inspire 3
2026-04-13T00:15:17Z,88.0,Inspire 3
2026-04-13T00:15:19Z,85.0,Inspire 3
2026-04-13T00:15:21Z,83.0,Inspire 3
2026-04-13T00:15:23Z,82.0,Inspire 3
2026-04-13T00:15:24Z,80.0,Inspire 3
2026-04-13T00:15:27Z,80.0,Inspire 3
2026-04-13T00:15:28Z,78.0,Inspire 3
2026-04-13T00:15:31Z,78.0,Inspire 3
2026-04-13T00:15:32Z,77.0,Inspire 3
2026-04-13T00:15:35Z,77.0,Inspire 3
2026-04-13T00:15:38Z,76.0,Inspire 3
2026-04-13T00:15:41Z,76.0,Inspire 3
2026-04-13T00:15:44Z,76.0,Inspire 3
2026-04-13T00:15:46Z,78.0,Inspire 3
2026-04-13T00:15:48Z,80.0,Inspire 3
2026-04-13T00:15:49Z,81.0,Inspire 3
2026-04-13T00:15:52Z,81.0,Inspire 3
2026-04-13T00:15:53Z,82.0,Inspire 3
2026-04-13T00:15:55Z,83.0,Inspire 3
2026-04-13T00:15:57Z,84.0,Inspire 3
2026-04-13T00:15:59Z,82.0,Inspire 3
2026-04-13T00:16:01Z,80.0,Inspire 3
2026-04-13T00:16:03Z,80.0,Inspire 3
2026-04-13T00:16:05Z,80.0,Inspire 3
2026-04-13T00:16:08Z,80.0,Inspire 3
2026-04-13T00:16:11Z,80.0,Inspire 3
2026-04-13T00:16:14Z,80.0,Inspire 3
2026-04-13T00:16:17Z,80.0,Inspire 3
2026-04-13T00:16:20Z,80.0,Inspire 3
2026-04-13T00:16:23Z,80.0,Inspire 3
2026-04-13T00:16:26Z,80.0,Inspire 3
2026-04-13T00:16:28Z,78.0,Inspire 3
2026-04-13T00:16:31Z,78.0,Inspire 3
2026-04-13T00:16:32Z,77.0,Inspire 3
2026-04-13T00:16:35Z,77.0,Inspire 3
2026-04-13T00:16:36Z,78.0,Inspire 3
2026-04-13T00:16:39Z,80.0,Inspire 3
2026-04-13T00:16:41Z,81.0,Inspire 3
2026-04-13T00:16:43Z,80.0,Inspire 3
2026-04-13T00:16:46Z,80.0,Inspire 3
2026-04-13T00:16:49Z,80.0,Inspire 3
2026-04-13T00:16:51Z,80.0,Inspire 3
2026-04-13T00:16:54Z,80.0,Inspire 3
2026-04-13T00:16:55Z,80.0,Inspire 3
2026-04-13T00:16:58Z,80.0,Inspire 3
2026-04-13T00:17:01Z,80.0,Inspire 3
2026-04-13T00:17:02Z,79.0,Inspire 3
2026-04-13T00:17:05Z,79.0,Inspire 3
2026-04-13T00:17:08Z,80.0,Inspire 3
2026-04-13T00:17:10Z,80.0,Inspire 3
2026-04-13T00:17:13Z,80.0,Inspire 3
2026-04-13T00:17:16Z,80.0,Inspire 3
2026-04-13T00:17:18Z,79.0,Inspire 3
2026-04-13T00:17:20Z,78.0,Inspire 3
2026-04-13T00:17:23Z,78.0,Inspire 3
2026-04-13T00:17:26Z,78.0,Inspire 3
2026-04-13T00:17:29Z,77.0,Inspire 3
2026-04-13T00:17:32Z,77.0,Inspire 3
2026-04-13T00:17:33Z,78.0,Inspire 3
2026-04-13T00:17:36Z,78.0,Inspire 3
2026-04-13T00:17:39Z,78.0,Inspire 3
2026-04-13T00:17:42Z,78.0,Inspire 3
2026-04-13T00:17:45Z,78.0,Inspire 3
2026-04-13T00:17:47Z,76.0,Inspire 3
2026-04-13T00:17:50Z,75.0,Inspire 3
2026-04-13T00:17:52Z,74.0,Inspire 3
2026-04-13T00:17:55Z,74.0,Inspire 3
2026-04-13T00:17:58Z,74.0,Inspire 3
2026-04-13T00:18:01Z,74.0,Inspire 3
2026-04-13T00:18:04Z,74.0,Inspire 3
2026-04-13T00:18:07Z,74.0,Inspire 3
2026-04-13T00:18:08Z,74.0,Inspire 3
2026-04-13T00:18:11Z,74.0,Inspire 3
2026-04-13T00:18:12Z,72.0,Inspire 3
2026-04-13T00:18:15Z,70.0,Inspire 3
2026-04-13T00:18:18Z,70.0,Inspire 3
2026-04-13T00:18:19Z,70.0,Inspire 3
