timestamp,workout,background,total,data source
2026-04-08T21:16:00Z,0.0,0.22973331035772102,0.22973331035772102,Inspire 3
2026-04-08T21:19:00Z,0.0,0.22175137996970823,0.22175137996970823,Inspire 3
2026-04-09T20:11:00Z,0.0,0.21249781386506858,0.21249781386506858,Inspire 3
2026-04-10T01:44:00Z,0.0,0.21677914649541766,0.21677914649541766,Inspire 3
2026-04-10T12:43:00Z,0.0,0.236652755778636,0.236652755778636,Inspire 3
2026-04-10T14:42:00Z,0.0,0.22175137996970823,0.22175137996970823,Inspire 3
2026-04-10T21:25:00Z,0.0,0.22546274174261957,0.22546274174261957,Inspire 3
2026-04-10T21:26:00Z,0.0,0.21487546843110678,0.21487546843110678,Inspire 3
2026-04-10T22:30:00Z,0.0,0.23312337707143674,0.23312337707143674,Inspire 3
2026-04-10T23:07:00Z,0.0,0.2625310765382166,0.2625310765382166,Inspire 3
2026-04-10T23:08:00Z,0.0,0.5375626447642564,0.5375626447642564,Inspire 3
2026-04-10T23:09:00Z,0.0,0.5274595293971045,0.5274595293971045,Inspire 3
2026-04-10T23:10:00Z,0.0,0.532027418709412,0.532027418709412,Inspire 3
2026-04-10T23:11:00Z,0.0,0.5258448176139234,0.5258448176139234,Inspire 3
2026-04-10T23:12:00Z,0.0,0.27414733786159823,0.27414733786159823,Inspire 3
2026-04-10T23:13:00Z,0.0,0.2509599769302763,0.2509599769302763,Inspire 3
2026-04-10T23:14:00Z,0.0,0.22273131094142046,0.22273131094142046,Inspire 3
2026-04-10T23:15:00Z,0.0,0.21709734020804544,0.21709734020804544,Inspire 3
2026-04-10T23:16:00Z,0.0,0.25658768337410065,0.25658768337410065,Inspire 3
2026-04-10T23:29:00Z,0.0,0.23807382434163318,0.23807382434163318,Inspire 3
2026-04-10T23:30:00Z,0.0,0.23537242429799454,0.23537242429799454,Inspire 3
2026-04-10T23:31:00Z,0.0,0.2210624390559446,0.2210624390559446,Inspire 3
2026-04-10T23:32:00Z,0.0,0.22239696920675903,0.22239696920675903,Inspire 3
2026-04-10T23:35:00Z,0.0,0.25690728800987694,0.25690728800987694,Inspire 3
2026-04-10T23:36:00Z,0.0,0.27737088980292757,0.27737088980292757,Inspire 3
2026-04-10T23:37:00Z,0.0,0.2730909143805096,0.2730909143805096,Inspire 3
2026-04-10T23:38:00Z,0.0,0.2917552959525368,0.2917552959525368,Inspire 3
2026-04-10T23:39:00Z,0.0,0.24647456817939897,0.24647456817939897,Inspire 3
2026-04-10T23:40:00Z,0.0,0.2504166519253437,0.2504166519253437,Inspire 3
2026-04-10T23:42:00Z,0.0,0.24680561787743507,0.24680561787743507,Inspire 3
2026-04-10T23:48:00Z,0.0,0.2627595696416425,0.2627595696416425,Inspire 3
2026-04-10T23:49:00Z,0.0,0.21266635487743146,0.21266635487743146,Inspire 3
2026-04-10T23:52:00Z,0.0,0.2422647111783149,0.2422647111783149,Inspire 3
2026-04-10T23:53:00Z,0.0,0.21544105780946762,0.21544105780946762,Inspire 3
2026-04-10T23:54:00Z,0.0,0.21361155955648797,0.21361155955648797,Inspire 3
2026-04-10T23:56:00Z,0.0,0.2180322184460042,0.2180322184460042,Inspire 3
2026-04-10T23:57:00Z,0.0,0.2201629616246211,0.2201629616246211,Inspire 3
2026-04-10T23:58:00Z,0.0,0.23911757146127988,0.23911757146127988,Inspire 3
2026-04-10T23:59:00Z,0.0,0.2585312944174287,0.2585312944174287,Inspire 3
2026-04-11T00:00:00Z,0.0,0.27615862397533864,0.27615862397533864,Inspire 3
2026-04-11T00:01:00Z,0.0,0.2878631564784286,0.2878631564784286,Inspire 3
2026-04-11T00:02:00Z,0.0,0.2906709934524731,0.2906709934524731,Inspire 3
2026-04-11T00:03:00Z,0.0,0.2915694046494251,0.2915694046494251,Inspire 3
2026-04-11T00:04:00Z,0.0,0.31955556902678367,0.31955556902678367,Inspire 3
2026-04-11T00:05:00Z,0.0,0.33161528939121376,0.33161528939121376,Inspire 3
2026-04-11T00:06:00Z,0.0,0.2672593977451185,0.2672593977451185,Inspire 3
2026-04-11T00:07:00Z,0.0,0.5283499372461893,0.5283499372461893,Inspire 3
2026-04-11T00:08:00Z,0.0,0.5086239458799243,0.5086239458799243,Inspire 3
2026-04-11T00:09:00Z,0.0,0.2429726354296797,0.2429726354296797,Inspire 3
2026-04-11T00:10:00Z,0.0,0.25849815648891705,0.25849815648891705,Inspire 3
2026-04-11T00:11:00Z,0.0,0.24973635339716704,0.24973635339716704,Inspire 3
2026-04-11T00:12:00Z,0.0,0.30078218038378324,0.30078218038378324,Inspire 3
2026-04-11T00:13:00Z,0.0,0.25038110741337055,0.25038110741337055,Inspire 3
2026-04-11T00:14:00Z,0.0,0.2271069089127149,0.2271069089127149,Inspire 3
2026-04-11T00:19:00Z,0.0,0.2518229304409433,0.2518229304409433,Inspire 3
2026-04-11T00:20:00Z,0.0,0.21867216730955494,0.21867216730955494,Inspire 3
2026-04-11T00:21:00Z,0.0,0.24117418724675366,0.24117418724675366,Inspire 3
2026-04-11T00:22:00Z,0.0,0.24559373801845494,0.24559373801845494,Inspire 3
2026-04-11T00:23:00Z,0.0,0.23386451890711243,0.23386451890711243,Inspire 3
2026-04-11T00:24:00Z,0.0,0.22002194714246517,0.22002194714246517,Inspire 3
2026-04-11T00:25:00Z,0.0,0.24073630864854612,0.24073630864854612,Inspire 3
2026-04-11T00:28:00Z,0.0,0.23386451890711243,0.23386451890711243,Inspire 3
2026-04-11T00:31:00Z,0.0,0.21582613335822767,0.21582613335822767,Inspire 3
2026-04-11T00:36:00Z,0.0,0.2143483341164319,0.2143483341164319,Inspire 3
2026-04-11T00:44:00Z,0.0,0.22548057599199278,0.22548057599199278,Inspire 3
2026-04-11T00:45:00Z,0.0,0.23465432407013917,0.23465432407013917,Inspire 3
2026-04-11T00:47:00Z,0.0,0.22254824068236598,0.22254824068236598,Inspire 3
2026-04-11T00:48:00Z,0.0,0.2545534885470699,0.2545534885470699,Inspire 3
2026-04-11T00:49:00Z,0.0,0.2232461644355535,0.2232461644355535,Inspire 3
2026-04-11T00:50:00Z,0.0,0.24439945080075212,0.24439945080075212,Inspire 3
2026-04-11T00:51:00Z,0.0,0.25407547133856645,0.25407547133856645,Inspire 3
2026-04-11T00:53:00Z,0.0,0.23138713589497084,0.23138713589497084,Inspire 3
2026-04-11T00:54:00Z,0.0,0.22157562090066732,0.22157562090066732,Inspire 3
2026-04-11T00:55:00Z,0.0,0.2231763164184246,0.2231763164184246,Inspire 3
2026-04-11T00:56:00Z,0.0,0.21487546843110678,0.21487546843110678,Inspire 3
2026-04-11T00:58:00Z,0.0,0.2239991582551888,0.2239991582551888,Inspire 3
2026-04-11T01:03:00Z,0.0,0.2678014837091778,0.2678014837091778,Inspire 3
2026-04-11T01:04:00Z,0.0,0.23465432407013917,0.23465432407013917,Inspire 3
2026-04-12T00:26:00Z,0.0,0.26896988184566395,0.26896988184566395,Inspire 3
2026-04-12T00:27:00Z,0.0,0.6044964702049896,0.6044964702049896,Inspire 3
2026-04-12T00:28:00Z,0.0,0.3166712204036318,0.3166712204036318,Inspire 3
2026-04-12T00:29:00Z,0.0,0.5003405099294604,0.5003405099294604,Inspire 3
2026-04-12T00:30:00Z,0.0,0.2576548012641556,0.2576548012641556,Inspire 3
2026-04-12T00:31:00Z,0.0,0.2279687833040812,0.2279687833040812,Inspire 3
2026-04-12T00:32:00Z,0.0,0.2225955500816291,0.2225955500816291,Inspire 3
2026-04-12T00:34:00Z,0.0,0.25466860308711387,0.25466860308711387,Inspire 3
2026-04-12T00:35:00Z,0.0,0.2505031864642629,0.2505031864642629,Inspire 3
2026-04-12T00:36:00Z,0.0,0.24669604083110844,0.24669604083110844,Inspire 3
2026-04-12T00:38:00Z,0.0,0.23952226710632374,0.23952226710632374,Inspire 3
2026-04-12T00:40:00Z,0.0,0.5870969439939921,0.5870969439939921,Inspire 3
2026-04-12T00:41:00Z,0.0,0.5890057723012567,0.5890057723012567,Inspire 3
2026-04-12T00:46:00Z,0.0,0.21331125750982782,0.21331125750982782,Inspire 3
2026-04-12T00:47:00Z,0.0,0.2532352538539426,0.2532352538539426,Inspire 3
2026-04-12T00:48:00Z,0.0,0.2690787010036658,0.2690787010036658,Inspire 3
2026-04-12T00:51:00Z,0.0,0.22531822636211754,0.22531822636211754,Inspire 3
2026-04-12T05:05:00Z,0.0,0.21960217335057403,0.21960217335057403,Inspire 3
2026-04-13T13:24:00Z,0.0,0.2123762026684461,0.2123762026684461,Inspire 3
2026-04-13T14:13:00Z,0.0,0.21630212355348538,0.21630212355348538,Inspire 3
2026-04-13T14:16:00Z,0.0,0.2200774153279744,0.2200774153279744,Inspire 3
2026-04-13T14:21:00Z,0.0,0.22792322436618936,0.22792322436618936,Inspire 3
2026-04-13T14:23:00Z,0.0,0.2384482902627498,0.2384482902627498,Inspire 3
2026-04-13T14:24:00Z,0.0,0.22850221298195722,0.22850221298195722,Inspire 3
2026-04-13T14:32:00Z,0.0,0.7977435636113995,0.7977435636113995,Inspire 3
2026-04-13T14:33:00Z,0.0,0.6985344558875675,0.6985344558875675,Inspire 3
2026-04-13T14:34:00Z,0.0,0.3304670763747865,0.3304670763747865,Inspire 3
2026-04-13T14:35:00Z,0.0,0.5009613032049789,0.5009613032049789,Inspire 3
2026-04-13T14:36:00Z,0.0,0.6391032420744988,0.6391032420744988,Inspire 3
2026-04-13T14:37:00Z,0.0,0.6247512939971991,0.6247512939971991,Inspire 3
2026-04-13T14:38:00Z,0.0,0.3275072998278044,0.3275072998278044,Inspire 3
2026-04-13T14:39:00Z,0.0,0.254010057340247,0.254010057340247,Inspire 3
2026-04-13T14:42:00Z,0.0,0.2213618845402904,0.2213618845402904,Inspire 3
2026-04-13T14:43:00Z,0.0,0.288604437727682,0.288604437727682,Inspire 3
2026-04-13T14:44:00Z,0.0,0.5144717350790012,0.5144717350790012,Inspire 3
2026-04-13T14:45:00Z,0.0,0.3168908194465077,0.3168908194465077,Inspire 3
2026-04-13T14:46:00Z,0.0,0.32596370606339964,0.32596370606339964,Inspire 3
2026-04-13T14:48:00Z,0.0,0.7367646058137567,0.7367646058137567,Inspire 3
2026-04-13T14:49:00Z,0.0,0.6115366946135848,0.6115366946135848,Inspire 3
2026-04-13T14:50:00Z,0.0,0.6010918299241634,0.6010918299241634,Inspire 3
2026-04-13T14:51:00Z,0.0,0.6923868175349004,0.6923868175349004,Inspire 3
2026-04-13T14:52:00Z,0.0,0.7816136302080982,0.7816136302080982,Inspire 3
2026-04-13T14:53:00Z,0.0,0.6680555369044361,0.6680555369044361,Inspire 3
2026-04-13T14:54:00Z,0.0,0.5695400869287868,0.5695400869287868,Inspire 3
2026-04-13T14:55:00Z,0.0,0.606674019476026,0.606674019476026,Inspire 3
2026-04-13T14:56:00Z,0.0,0.8394123734906508,0.8394123734906508,Inspire 3
2026-04-13T14:57:00Z,0.0,1.1080353992630316,1.1080353992630316,Inspire 3
2026-04-13T14:58:00Z,0.0,0.843608616354231,0.843608616354231,Inspire 3
2026-04-13T14:59:00Z,0.0,0.9114431015093021,0.9114431015093021,Inspire 3
2026-04-13T15:00:00Z,0.0,0.2853967542631778,0.2853967542631778,Inspire 3
2026-04-13T15:09:00Z,0.0,0.2938854351474704,0.2938854351474704,Inspire 3
2026-04-13T15:10:00Z,0.0,0.2858712310978191,0.2858712310978191,Inspire 3
2026-04-13T15:11:00Z,0.0,0.2355638149562699,0.2355638149562699,Inspire 3
2026-04-13T15:12:00Z,0.0,0.21855143208561692,0.21855143208561692,Inspire 3
2026-04-13T15:14:00Z,0.0,0.2313813316513698,0.2313813316513698,Inspire 3
2026-04-13T15:18:00Z,0.0,0.21389821607015877,0.21389821607015877,Inspire 3
2026-04-13T15:20:00Z,0.0,0.22550756771393254,0.22550756771393254,Inspire 3
2026-04-13T15:21:00Z,0.0,0.21989934993486526,0.21989934993486526,Inspire 3
2026-04-13T15:52:00Z,0.0,0.29811167068864747,0.29811167068864747,Inspire 3
2026-04-13T15:53:00Z,0.0,0.5009613032049789,0.5009613032049789,Inspire 3
2026-04-13T15:54:00Z,0.0,0.5277659188268511,0.5277659188268511,Inspire 3
2026-04-13T15:55:00Z,0.0,0.5477960672587928,0.5477960672587928,Inspire 3
2026-04-13T15:56:00Z,0.0,0.29132461911600455,0.29132461911600455,Inspire 3
2026-04-13T15:57:00Z,0.0,0.5393369595849874,0.5393369595849874,Inspire 3
2026-04-13T15:58:00Z,0.0,0.2753042120730816,0.2753042120730816,Inspire 3
2026-04-13T15:59:00Z,0.0,0.2753042120730816,0.2753042120730816,Inspire 3
2026-04-13T16:01:00Z,0.0,0.5284044704948292,0.5284044704948292,Inspire 3
2026-04-13T16:02:00Z,0.0,0.5667645971043437,0.5667645971043437,Inspire 3
2026-04-13T19:45:00Z,0.0,0.22315800179832204,0.22315800179832204,Inspire 3
2026-04-14T00:43:00Z,0.0,0.28296888981256063,0.28296888981256063,Inspire 3
2026-04-14T00:44:00Z,0.0,0.2407854597458406,0.2407854597458406,Inspire 3
2026-04-14T00:46:00Z,0.0,0.2746091881681275,0.2746091881681275,Inspire 3
2026-04-14T00:47:00Z,0.0,0.21622049836925022,0.21622049836925022,Inspire 3
2026-04-14T00:48:00Z,0.0,0.23001018893888903,0.23001018893888903,Inspire 3
2026-04-14T00:49:00Z,0.0,0.21813063020901485,0.21813063020901485,Inspire 3
2026-04-14T00:50:00Z,0.0,0.21916251460257988,0.21916251460257988,Inspire 3
