timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-04-07T19:08:22Z,0,0,0,Inspire 3
2026-04-07T19:08:23Z,0,0,0,Inspire 3
2026-04-07T19:08:24Z,0,0,0,Inspire 3
2026-04-07T19:08:25Z,0,0,0,Inspire 3
2026-04-07T19:08:26Z,0,0,0,Inspire 3
2026-04-07T19:08:27Z,0,0,0,Inspire 3
2026-04-07T19:08:28Z,0,0,0,Inspire 3
2026-04-07T19:08:29Z,0,0,0,Inspire 3
2026-04-07T19:08:30Z,0,0,0,Inspire 3
2026-04-07T19:08:31Z,0,0,0,Inspire 3
2026-04-07T19:08:32Z,0,0,0,Inspire 3
2026-04-07T19:08:33Z,0,0,0,Inspire 3
2026-04-07T19:08:34Z,0,0,0,Inspire 3
2026-04-07T19:08:35Z,0,0,0,Inspire 3
2026-04-07T19:08:36Z,0,0,0,Inspire 3
2026-04-07T19:08:37Z,0,0,0,Inspire 3
2026-04-07T19:08:38Z,0,0,0,Inspire 3
2026-04-07T19:08:39Z,0,0,0,Inspire 3
2026-04-07T19:08:40Z,0,0,0,Inspire 3
2026-04-07T19:08:41Z,0,0,0,Inspire 3
2026-04-07T19:08:42Z,0,0,0,Inspire 3
2026-04-07T19:08:43Z,0,0,0,Inspire 3
2026-04-07T19:08:44Z,0,0,0,Inspire 3
2026-04-07T19:08:45Z,0,0,0,Inspire 3
2026-04-07T19:08:46Z,0,0,0,Inspire 3
2026-04-07T19:08:47Z,0,0,0,Inspire 3
2026-04-07T19:08:48Z,0,0,0,Inspire 3
2026-04-07T19:08:49Z,0,0,0,Inspire 3
2026-04-07T19:08:50Z,0,0,0,Inspire 3
2026-04-07T19:08:51Z,0,0,0,Inspire 3
2026-04-07T19:08:52Z,0,0,0,Inspire 3
2026-04-07T19:08:53Z,0,0,0,Inspire 3
2026-04-07T19:08:54Z,4,0,0,Inspire 3
2026-04-07T19:08:55Z,1,0,0,Inspire 3
2026-04-07T19:08:56Z,0,0,0,Inspire 3
2026-04-07T19:08:57Z,0,0,0,Inspire 3
2026-04-07T19:08:58Z,0,0,0,Inspire 3
2026-04-07T19:08:59Z,0,0,0,Inspire 3
2026-04-07T19:09:00Z,0,0,0,Inspire 3
2026-04-07T19:09:01Z,0,0,0,Inspire 3
2026-04-07T19:09:02Z,0,0,0,Inspire 3
2026-04-07T19:09:03Z,0,0,0,Inspire 3
2026-04-07T19:09:04Z,0,0,0,Inspire 3
2026-04-07T19:09:05Z,0,0,0,Inspire 3
2026-04-07T19:09:06Z,0,0,0,Inspire 3
2026-04-07T19:09:07Z,0,0,0,Inspire 3
2026-04-07T19:09:08Z,0,0,0,Inspire 3
2026-04-07T19:09:09Z,0,0,0,Inspire 3
2026-04-07T19:09:10Z,0,0,0,Inspire 3
2026-04-07T19:09:11Z,0,0,0,Inspire 3
2026-04-07T19:09:12Z,0,0,0,Inspire 3
2026-04-07T19:09:13Z,0,0,0,Inspire 3
2026-04-07T19:09:14Z,0,0,0,Inspire 3
2026-04-07T19:09:15Z,0,0,0,Inspire 3
2026-04-07T19:09:16Z,0,0,0,Inspire 3
2026-04-07T19:09:17Z,0,0,0,Inspire 3
2026-04-07T19:09:18Z,0,0,0,Inspire 3
2026-04-07T19:09:19Z,0,0,0,Inspire 3
2026-04-07T19:09:20Z,0,0,0,Inspire 3
2026-04-07T19:09:21Z,0,0,0,Inspire 3
2026-04-07T19:09:22Z,0,0,0,Inspire 3
2026-04-07T19:09:23Z,0,0,0,Inspire 3
2026-04-07T19:09:24Z,0,0,0,Inspire 3
2026-04-07T19:09:25Z,0,0,0,Inspire 3
2026-04-07T19:09:26Z,0,0,0,Inspire 3
2026-04-07T19:09:27Z,0,0,0,Inspire 3
2026-04-07T19:09:28Z,0,0,0,Inspire 3
2026-04-07T19:09:29Z,0,0,0,Inspire 3
2026-04-07T19:09:30Z,0,0,0,Inspire 3
2026-04-07T19:09:31Z,0,0,0,Inspire 3
2026-04-07T19:09:32Z,0,0,0,Inspire 3
2026-04-07T19:09:33Z,0,0,0,Inspire 3
2026-04-07T19:09:34Z,0,0,0,Inspire 3
2026-04-07T19:09:35Z,0,0,0,Inspire 3
2026-04-07T19:09:36Z,2,0,0,Inspire 3
2026-04-07T19:09:37Z,2,0,0,Inspire 3
2026-04-07T19:09:38Z,0,0,0,Inspire 3
2026-04-07T19:09:39Z,0,0,0,Inspire 3
2026-04-07T19:09:40Z,0,0,0,Inspire 3
2026-04-07T19:09:41Z,0,0,0,Inspire 3
2026-04-07T19:09:42Z,0,0,0,Inspire 3
2026-04-07T19:09:43Z,0,0,0,Inspire 3
2026-04-07T19:09:44Z,0,0,0,Inspire 3
2026-04-07T19:09:45Z,0,0,0,Inspire 3
2026-04-07T19:09:46Z,0,0,0,Inspire 3
2026-04-07T19:09:47Z,0,0,0,Inspire 3
2026-04-07T19:09:48Z,0,0,0,Inspire 3
2026-04-07T19:09:49Z,0,0,0,Inspire 3
2026-04-07T19:09:50Z,0,0,0,Inspire 3
2026-04-07T19:09:51Z,0,0,0,Inspire 3
2026-04-07T19:09:52Z,0,0,0,Inspire 3
2026-04-07T19:09:53Z,0,0,0,Inspire 3
2026-04-07T19:09:54Z,0,0,0,Inspire 3
2026-04-07T19:09:55Z,0,0,0,Inspire 3
2026-04-07T19:09:56Z,0,0,0,Inspire 3
2026-04-07T19:09:57Z,0,0,0,Inspire 3
2026-04-07T19:09:58Z,0,0,0,Inspire 3
2026-04-07T19:09:59Z,0,0,0,Inspire 3
2026-04-07T19:10:00Z,0,0,0,Inspire 3
2026-04-07T19:10:01Z,0,0,0,Inspire 3
2026-04-07T19:10:02Z,0,0,0,Inspire 3
2026-04-07T19:10:03Z,0,0,0,Inspire 3
2026-04-07T19:10:04Z,0,0,0,Inspire 3
2026-04-07T19:10:05Z,0,0,0,Inspire 3
2026-04-07T19:10:06Z,0,0,0,Inspire 3
2026-04-07T19:10:07Z,0,0,0,Inspire 3
2026-04-07T19:10:08Z,0,0,0,Inspire 3
2026-04-07T19:10:09Z,0,0,0,Inspire 3
2026-04-07T19:10:10Z,0,0,0,Inspire 3
2026-04-07T19:10:11Z,0,0,0,Inspire 3
2026-04-07T19:10:12Z,0,0,0,Inspire 3
2026-04-07T19:10:13Z,0,0,0,Inspire 3
2026-04-07T19:10:14Z,0,0,0,Inspire 3
2026-04-07T19:10:15Z,0,0,0,Inspire 3
2026-04-07T19:10:16Z,0,0,0,Inspire 3
2026-04-07T19:10:17Z,0,0,0,Inspire 3
2026-04-07T19:10:18Z,0,0,0,Inspire 3
2026-04-07T19:10:19Z,0,0,0,Inspire 3
2026-04-07T19:10:20Z,0,0,0,Inspire 3
2026-04-07T19:10:21Z,0,0,0,Inspire 3
2026-04-07T19:10:22Z,0,0,0,Inspire 3
2026-04-07T19:10:23Z,0,0,0,Inspire 3
2026-04-07T19:10:24Z,0,0,0,Inspire 3
2026-04-07T19:10:25Z,0,0,0,Inspire 3
2026-04-07T19:10:26Z,0,0,0,Inspire 3
2026-04-07T19:10:27Z,0,0,0,Inspire 3
2026-04-07T19:10:28Z,0,0,0,Inspire 3
2026-04-07T19:10:29Z,0,0,0,Inspire 3
2026-04-07T19:10:30Z,0,0,0,Inspire 3
2026-04-07T19:10:31Z,4,0,0,Inspire 3
2026-04-07T19:10:32Z,0,0,0,Inspire 3
2026-04-07T19:10:33Z,0,0,0,Inspire 3
2026-04-07T19:10:34Z,0,0,0,Inspire 3
2026-04-07T19:10:35Z,0,0,0,Inspire 3
2026-04-07T19:10:36Z,0,0,0,Inspire 3
2026-04-07T19:10:37Z,0,0,0,Inspire 3
2026-04-07T19:10:38Z,0,0,0,Inspire 3
2026-04-07T19:10:39Z,0,0,0,Inspire 3
2026-04-07T19:10:40Z,0,0,0,Inspire 3
2026-04-07T19:10:41Z,0,0,0,Inspire 3
2026-04-07T19:10:42Z,0,0,0,Inspire 3
2026-04-07T19:10:43Z,0,0,0,Inspire 3
2026-04-07T19:10:44Z,0,0,0,Inspire 3
2026-04-07T19:10:45Z,0,0,0,Inspire 3
2026-04-07T19:10:46Z,0,0,0,Inspire 3
2026-04-07T19:10:47Z,0,0,0,Inspire 3
2026-04-07T19:10:48Z,0,0,0,Inspire 3
2026-04-07T19:10:49Z,0,0,0,Inspire 3
2026-04-07T19:10:50Z,0,0,0,Inspire 3
2026-04-07T19:10:51Z,0,0,0,Inspire 3
2026-04-07T19:10:52Z,0,0,0,Inspire 3
2026-04-07T19:10:53Z,0,0,0,Inspire 3
2026-04-07T19:10:54Z,0,0,0,Inspire 3
2026-04-07T19:10:55Z,0,0,0,Inspire 3
2026-04-07T19:10:56Z,0,0,0,Inspire 3
2026-04-07T19:10:57Z,0,0,0,Inspire 3
2026-04-07T19:10:58Z,0,0,0,Inspire 3
2026-04-07T19:10:59Z,0,0,0,Inspire 3
2026-04-07T19:11:00Z,0,0,0,Inspire 3
2026-04-07T19:11:01Z,0,0,0,Inspire 3
2026-04-07T19:11:02Z,0,0,0,Inspire 3
2026-04-07T19:11:03Z,0,0,0,Inspire 3
2026-04-07T19:11:04Z,0,0,0,Inspire 3
2026-04-07T19:11:05Z,0,0,0,Inspire 3
2026-04-07T19:11:06Z,0,0,0,Inspire 3
2026-04-07T19:11:07Z,0,0,0,Inspire 3
2026-04-07T19:11:08Z,4,0,0,Inspire 3
2026-04-07T19:11:09Z,2,0,0,Inspire 3
2026-04-07T19:11:10Z,2,0,0,Inspire 3
2026-04-07T19:11:11Z,1,0,0,Inspire 3
2026-04-07T19:11:12Z,0,0,0,Inspire 3
2026-04-07T19:11:13Z,0,0,0,Inspire 3
2026-04-07T19:11:14Z,4,0,0,Inspire 3
2026-04-07T19:11:15Z,2,0,0,Inspire 3
2026-04-07T19:11:16Z,1,0,0,Inspire 3
2026-04-07T19:11:17Z,2,0,0,Inspire 3
2026-04-07T19:11:18Z,2,0,0,Inspire 3
2026-04-07T19:11:19Z,0,0,0,Inspire 3
2026-04-07T19:11:20Z,0,0,0,Inspire 3
2026-04-07T19:11:21Z,0,0,0,Inspire 3
2026-04-07T19:11:22Z,0,0,0,Inspire 3
2026-04-07T19:11:23Z,0,0,0,Inspire 3
2026-04-07T19:11:24Z,0,0,0,Inspire 3
2026-04-07T19:11:25Z,4,0,0,Inspire 3
2026-04-07T19:11:26Z,2,0,0,Inspire 3
2026-04-07T19:11:27Z,2,0,0,Inspire 3
2026-04-07T19:11:28Z,2,0,0,Inspire 3
2026-04-07T19:11:29Z,2,0,0,Inspire 3
2026-04-07T19:11:30Z,1,0,0,Inspire 3
2026-04-07T19:11:31Z,2,0,0,Inspire 3
2026-04-07T19:11:32Z,2,0,0,Inspire 3
2026-04-07T19:11:33Z,1,0,0,Inspire 3
2026-04-07T19:11:34Z,1,0,0,Inspire 3
2026-04-07T19:11:35Z,2,0,0,Inspire 3
2026-04-07T19:11:36Z,0,0,0,Inspire 3
2026-04-07T19:11:37Z,0,0,0,Inspire 3
2026-04-07T19:11:38Z,0,0,0,Inspire 3
2026-04-07T19:11:39Z,0,0,0,Inspire 3
2026-04-07T19:11:40Z,0,0,0,Inspire 3
2026-04-07T19:11:41Z,0,0,0,Inspire 3
2026-04-07T19:11:42Z,0,0,0,Inspire 3
2026-04-07T19:11:43Z,0,0,0,Inspire 3
2026-04-07T19:11:44Z,0,0,0,Inspire 3
2026-04-07T19:11:45Z,0,0,0,Inspire 3
2026-04-07T19:11:46Z,0,0,0,Inspire 3
2026-04-07T19:11:47Z,0,0,0,Inspire 3
2026-04-07T19:11:48Z,0,0,0,Inspire 3
2026-04-07T19:11:49Z,0,0,0,Inspire 3
2026-04-07T19:11:50Z,0,0,0,Inspire 3
2026-04-07T19:11:51Z,0,0,0,Inspire 3
2026-04-07T19:11:52Z,0,0,0,Inspire 3
2026-04-07T19:11:53Z,0,0,0,Inspire 3
