timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-04-11T00:00:00Z,2,1000,0,Inspire 3
2026-04-11T00:00:01Z,1,1000,0,Inspire 3
2026-04-11T00:00:02Z,2,1000,0,Inspire 3
2026-04-11T00:00:03Z,2,1010,0,Inspire 3
2026-04-11T00:00:04Z,2,1010,0,Inspire 3
2026-04-11T00:00:05Z,1,1010,0,Inspire 3
2026-04-11T00:00:06Z,2,1010,0,Inspire 3
2026-04-11T00:00:07Z,2,1030,0,Inspire 3
2026-04-11T00:00:08Z,1,1020,0,Inspire 3
2026-04-11T00:00:09Z,2,1020,0,Inspire 3
2026-04-11T00:00:10Z,2,1020,0,Inspire 3
2026-04-11T00:00:11Z,2,1030,0,Inspire 3
2026-04-11T00:00:12Z,1,1020,0,Inspire 3
2026-04-11T00:00:13Z,2,1040,0,Inspire 3
2026-04-11T00:00:14Z,1,1030,0,Inspire 3
2026-04-11T00:00:15Z,2,1030,0,Inspire 3
2026-04-11T00:00:16Z,2,1020,0,Inspire 3
2026-04-11T00:00:17Z,2,1030,0,Inspire 3
2026-04-11T00:00:18Z,2,1040,0,Inspire 3
2026-04-11T00:00:19Z,1,1040,0,Inspire 3
2026-04-11T00:00:20Z,2,1050,0,Inspire 3
2026-04-11T00:00:21Z,1,1040,0,Inspire 3
2026-04-11T00:00:22Z,2,1040,0,Inspire 3
2026-04-11T00:00:23Z,2,1040,0,Inspire 3
2026-04-11T00:00:24Z,1,1030,0,Inspire 3
2026-04-11T00:00:25Z,2,1040,0,Inspire 3
2026-04-11T00:00:26Z,2,1030,0,Inspire 3
2026-04-11T00:00:27Z,2,1040,0,Inspire 3
2026-04-11T00:00:28Z,1,1040,0,Inspire 3
2026-04-11T00:00:29Z,2,1050,0,Inspire 3
2026-04-11T00:00:30Z,2,1050,0,Inspire 3
2026-04-11T00:00:31Z,2,1050,0,Inspire 3
2026-04-11T00:00:32Z,1,1050,0,Inspire 3
2026-04-11T00:00:33Z,2,1050,0,Inspire 3
2026-04-11T00:00:34Z,2,1060,0,Inspire 3
2026-04-11T00:00:35Z,1,1050,0,Inspire 3
2026-04-11T00:00:36Z,2,1050,0,Inspire 3
2026-04-11T00:00:37Z,1,1050,0,Inspire 3
2026-04-11T00:00:38Z,2,1040,0,Inspire 3
2026-04-11T00:00:39Z,2,1040,0,Inspire 3
2026-04-11T00:00:40Z,2,1050,0,Inspire 3
2026-04-11T00:00:41Z,1,1050,0,Inspire 3
2026-04-11T00:00:42Z,2,1040,0,Inspire 3
2026-04-11T00:00:43Z,2,1060,0,Inspire 3
2026-04-11T00:00:44Z,2,1050,0,Inspire 3
2026-04-11T00:00:45Z,1,1060,0,Inspire 3
2026-04-11T00:00:46Z,2,1050,0,Inspire 3
2026-04-11T00:00:47Z,2,1060,0,Inspire 3
2026-04-11T00:00:48Z,1,1050,0,Inspire 3
2026-04-11T00:00:49Z,3,1060,0,Inspire 3
2026-04-11T00:00:50Z,1,1060,0,Inspire 3
2026-04-11T00:00:51Z,1,1050,0,Inspire 3
2026-04-11T00:00:52Z,2,1060,0,Inspire 3
2026-04-11T00:00:53Z,1,1050,0,Inspire 3
2026-04-11T00:00:54Z,2,1050,0,Inspire 3
2026-04-11T00:00:55Z,2,1040,0,Inspire 3
2026-04-11T00:00:56Z,2,1040,0,Inspire 3
2026-04-11T00:00:57Z,1,1040,0,Inspire 3
2026-04-11T00:00:58Z,2,1050,0,Inspire 3
2026-04-11T00:00:59Z,2,1050,0,Inspire 3
2026-04-11T00:01:00Z,1,1040,0,Inspire 3
2026-04-11T00:01:01Z,2,1050,0,Inspire 3
2026-04-11T00:01:02Z,2,1050,0,Inspire 3
2026-04-11T00:01:03Z,2,1050,0,Inspire 3
2026-04-11T00:01:04Z,1,1040,0,Inspire 3
2026-04-11T00:01:05Z,2,1050,0,Inspire 3
2026-04-11T00:01:06Z,2,1050,0,Inspire 3
2026-04-11T00:01:07Z,1,1050,0,Inspire 3
2026-04-11T00:01:08Z,2,1030,0,Inspire 3
2026-04-11T00:01:09Z,2,1050,0,Inspire 3
2026-04-11T00:01:10Z,2,1050,0,Inspire 3
2026-04-11T00:01:11Z,1,1050,0,Inspire 3
2026-04-11T00:01:12Z,2,1050,0,Inspire 3
2026-04-11T00:01:13Z,1,1050,0,Inspire 3
2026-04-11T00:01:14Z,2,1040,0,Inspire 3
2026-04-11T00:01:15Z,2,1050,0,Inspire 3
2026-04-11T00:01:16Z,2,1050,0,Inspire 3
2026-04-11T00:01:17Z,1,1040,0,Inspire 3
2026-04-11T00:01:18Z,2,1050,0,Inspire 3
2026-04-11T00:01:19Z,2,1060,0,Inspire 3
2026-04-11T00:01:20Z,1,1040,0,Inspire 3
2026-04-11T00:01:21Z,2,1050,0,Inspire 3
2026-04-11T00:01:22Z,2,1050,0,Inspire 3
2026-04-11T00:01:23Z,2,1050,0,Inspire 3
2026-04-11T00:01:24Z,1,1060,0,Inspire 3
2026-04-11T00:01:25Z,2,1050,0,Inspire 3
2026-04-11T00:01:26Z,2,1060,0,Inspire 3
2026-04-11T00:01:27Z,1,1050,0,Inspire 3
2026-04-11T00:01:28Z,2,1050,0,Inspire 3
2026-04-11T00:01:29Z,2,1060,0,Inspire 3
2026-04-11T00:01:30Z,1,1050,0,Inspire 3
2026-04-11T00:01:31Z,2,1050,0,Inspire 3
2026-04-11T00:01:32Z,2,1060,0,Inspire 3
2026-04-11T00:01:33Z,2,1050,0,Inspire 3
2026-04-11T00:01:34Z,2,1060,0,Inspire 3
2026-04-11T00:01:35Z,0,1060,0,Inspire 3
2026-04-11T00:01:36Z,2,1050,0,Inspire 3
2026-04-11T00:01:37Z,2,1050,0,Inspire 3
2026-04-11T00:01:38Z,2,1050,0,Inspire 3
2026-04-11T00:01:39Z,1,1030,0,Inspire 3
2026-04-11T00:01:40Z,2,1050,0,Inspire 3
2026-04-11T00:01:41Z,2,1050,0,Inspire 3
2026-04-11T00:01:42Z,2,1050,0,Inspire 3
2026-04-11T00:01:43Z,1,1040,0,Inspire 3
2026-04-11T00:01:44Z,2,1060,0,Inspire 3
2026-04-11T00:01:45Z,1,1040,0,Inspire 3
2026-04-11T00:01:46Z,3,1060,0,Inspire 3
2026-04-11T00:01:47Z,1,1050,0,Inspire 3
2026-04-11T00:01:48Z,2,1050,0,Inspire 3
2026-04-11T00:01:49Z,2,1050,0,Inspire 3
2026-04-11T00:01:50Z,1,1070,0,Inspire 3
2026-04-11T00:01:51Z,2,1050,0,Inspire 3
2026-04-11T00:01:52Z,2,1060,0,Inspire 3
2026-04-11T00:01:53Z,2,1070,0,Inspire 3
2026-04-11T00:01:54Z,1,1060,0,Inspire 3
2026-04-11T00:01:55Z,2,1060,0,Inspire 3
2026-04-11T00:01:56Z,2,1060,0,Inspire 3
2026-04-11T00:01:57Z,1,1070,0,Inspire 3
2026-04-11T00:01:58Z,3,1060,0,Inspire 3
2026-04-11T00:01:59Z,1,1070,0,Inspire 3
2026-04-11T00:02:00Z,3,1080,0,Inspire 3
2026-04-11T00:02:01Z,1,1080,0,Inspire 3
2026-04-11T00:02:02Z,2,1080,0,Inspire 3
2026-04-11T00:02:03Z,2,1100,0,Inspire 3
2026-04-11T00:02:04Z,1,1090,0,Inspire 3
2026-04-11T00:02:05Z,3,1090,0,Inspire 3
2026-04-11T00:02:06Z,1,1100,0,Inspire 3
2026-04-11T00:02:07Z,2,1090,0,Inspire 3
2026-04-11T00:02:08Z,1,1090,0,Inspire 3
2026-04-11T00:02:09Z,2,1080,0,Inspire 3
2026-04-11T00:02:10Z,1,1080,0,Inspire 3
2026-04-11T00:02:11Z,3,1080,0,Inspire 3
2026-04-11T00:02:12Z,1,1080,0,Inspire 3
2026-04-11T00:02:13Z,2,1080,0,Inspire 3
2026-04-11T00:02:14Z,1,1070,0,Inspire 3
2026-04-11T00:02:15Z,2,1080,0,Inspire 3
2026-04-11T00:02:16Z,2,1070,0,Inspire 3
2026-04-11T00:02:17Z,1,1070,0,Inspire 3
2026-04-11T00:02:18Z,2,1060,0,Inspire 3
2026-04-11T00:02:19Z,2,1070,0,Inspire 3
2026-04-11T00:02:20Z,1,1070,0,Inspire 3
2026-04-11T00:02:21Z,2,1060,0,Inspire 3
