timestamp,nightly temperature celsius,baseline temperature celsius,relative nightly stddev 30d celsius,data source
2026-04-06T00:00:00Z,33.54516129032256,NaN,NaN,Fitbit App
2026-04-08T00:00:00Z,32.583544303797524,NaN,NaN,Fitbit App
2026-04-09T00:00:00Z,33.4758389261745,NaN,NaN,Fitbit App
2026-04-10T00:00:00Z,34.00789473684211,33.4758389261745,0.7197276377100744,Fitbit App
2026-04-11T00:00:00Z,33.44637096774195,33.46110494695822,0.5893990152939992,Fitbit App
2026-04-12T00:00:00Z,34.27536231884054,33.4758389261745,0.6491897184111564,Fitbit App
2026-04-13T00:00:00Z,34.81798780487805,33.741866831508304,0.7757807492419898,Fitbit App
2026-04-14T00:00:00Z,33.76495176848875,33.76495176848875,0.7081885307965531,Fitbit App
