timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-04-13T14:40:07Z,0,0,0,Inspire 3
2026-04-13T14:40:08Z,0,0,0,Inspire 3
2026-04-13T14:40:09Z,0,0,0,Inspire 3
2026-04-13T14:40:10Z,0,0,0,Inspire 3
2026-04-13T14:40:11Z,0,0,0,Inspire 3
2026-04-13T14:40:12Z,0,0,0,Inspire 3
2026-04-13T14:40:13Z,0,0,0,Inspire 3
2026-04-13T14:40:14Z,0,0,0,Inspire 3
2026-04-13T14:40:15Z,0,0,0,Inspire 3
2026-04-13T14:40:16Z,0,0,0,Inspire 3
2026-04-13T14:40:17Z,0,0,0,Inspire 3
2026-04-13T14:40:18Z,0,0,0,Inspire 3
2026-04-13T14:40:19Z,0,0,0,Inspire 3
2026-04-13T14:40:20Z,0,0,0,Inspire 3
2026-04-13T14:40:21Z,0,0,0,Inspire 3
2026-04-13T14:40:22Z,0,0,0,Inspire 3
2026-04-13T14:40:23Z,0,0,0,Inspire 3
2026-04-13T14:40:24Z,0,0,0,Inspire 3
2026-04-13T14:40:25Z,0,0,0,Inspire 3
2026-04-13T14:40:26Z,0,0,0,Inspire 3
2026-04-13T14:40:27Z,0,0,0,Inspire 3
2026-04-13T14:40:28Z,0,0,0,Inspire 3
2026-04-13T14:40:29Z,0,0,0,Inspire 3
2026-04-13T14:40:30Z,0,0,0,Inspire 3
2026-04-13T14:40:31Z,0,0,0,Inspire 3
2026-04-13T14:40:32Z,0,0,0,Inspire 3
2026-04-13T14:40:33Z,0,0,0,Inspire 3
2026-04-13T14:40:34Z,0,0,0,Inspire 3
2026-04-13T14:40:35Z,0,0,0,Inspire 3
2026-04-13T14:40:36Z,0,0,0,Inspire 3
2026-04-13T14:40:37Z,0,0,0,Inspire 3
2026-04-13T14:40:38Z,0,0,0,Inspire 3
2026-04-13T14:40:39Z,0,0,0,Inspire 3
2026-04-13T14:40:40Z,0,0,0,Inspire 3
2026-04-13T14:40:41Z,0,0,0,Inspire 3
2026-04-13T14:40:42Z,0,0,0,Inspire 3
2026-04-13T14:40:43Z,0,0,0,Inspire 3
2026-04-13T14:40:44Z,1,0,0,Inspire 3
2026-04-13T14:40:45Z,0,0,0,Inspire 3
2026-04-13T14:40:46Z,0,0,0,Inspire 3
2026-04-13T14:40:47Z,0,0,0,Inspire 3
2026-04-13T14:40:48Z,0,0,0,Inspire 3
2026-04-13T14:40:49Z,0,0,0,Inspire 3
2026-04-13T14:40:50Z,0,0,0,Inspire 3
2026-04-13T14:40:51Z,0,0,0,Inspire 3
2026-04-13T14:40:52Z,0,0,0,Inspire 3
2026-04-13T14:40:53Z,0,0,0,Inspire 3
2026-04-13T14:40:54Z,0,0,0,Inspire 3
2026-04-13T14:40:55Z,0,0,0,Inspire 3
2026-04-13T14:40:56Z,0,0,0,Inspire 3
2026-04-13T14:40:57Z,0,0,0,Inspire 3
2026-04-13T14:40:58Z,0,0,0,Inspire 3
2026-04-13T14:40:59Z,0,0,0,Inspire 3
2026-04-13T14:41:00Z,0,0,0,Inspire 3
2026-04-13T14:41:01Z,0,0,0,Inspire 3
2026-04-13T14:41:02Z,0,0,0,Inspire 3
2026-04-13T14:41:03Z,0,0,0,Inspire 3
2026-04-13T14:41:04Z,0,0,0,Inspire 3
2026-04-13T14:41:05Z,0,0,0,Inspire 3
2026-04-13T14:41:06Z,0,0,0,Inspire 3
2026-04-13T14:41:07Z,0,0,0,Inspire 3
2026-04-13T14:41:08Z,0,0,0,Inspire 3
2026-04-13T14:41:09Z,0,0,0,Inspire 3
2026-04-13T14:41:10Z,0,0,0,Inspire 3
2026-04-13T14:41:11Z,0,0,0,Inspire 3
2026-04-13T14:41:12Z,4,0,0,Inspire 3
2026-04-13T14:41:13Z,2,0,0,Inspire 3
2026-04-13T14:41:14Z,2,0,0,Inspire 3
2026-04-13T14:41:15Z,1,0,0,Inspire 3
2026-04-13T14:41:16Z,2,0,0,Inspire 3
2026-04-13T14:41:17Z,1,0,0,Inspire 3
2026-04-13T14:41:18Z,1,0,0,Inspire 3
2026-04-13T14:41:19Z,0,0,0,Inspire 3
2026-04-13T14:41:20Z,0,0,0,Inspire 3
2026-04-13T14:41:21Z,0,0,0,Inspire 3
2026-04-13T14:41:22Z,0,0,0,Inspire 3
2026-04-13T14:41:23Z,0,0,0,Inspire 3
2026-04-13T14:41:24Z,0,0,0,Inspire 3
2026-04-13T14:41:25Z,0,0,0,Inspire 3
2026-04-13T14:41:26Z,0,0,0,Inspire 3
2026-04-13T14:41:27Z,0,0,0,Inspire 3
2026-04-13T14:41:28Z,0,0,0,Inspire 3
2026-04-13T14:41:29Z,0,0,0,Inspire 3
2026-04-13T14:41:30Z,0,0,0,Inspire 3
2026-04-13T14:41:31Z,0,0,0,Inspire 3
2026-04-13T14:41:32Z,0,0,0,Inspire 3
2026-04-13T14:41:33Z,0,0,0,Inspire 3
2026-04-13T14:41:34Z,0,0,0,Inspire 3
2026-04-13T14:41:35Z,0,0,0,Inspire 3
2026-04-13T14:41:36Z,0,0,0,Inspire 3
2026-04-13T14:41:37Z,0,0,0,Inspire 3
2026-04-13T14:41:38Z,0,0,0,Inspire 3
2026-04-13T14:41:39Z,0,0,0,Inspire 3
2026-04-13T14:41:40Z,0,0,0,Inspire 3
2026-04-13T14:41:41Z,0,0,0,Inspire 3
2026-04-13T14:41:42Z,2,0,0,Inspire 3
2026-04-13T14:41:43Z,1,0,0,Inspire 3
2026-04-13T14:41:44Z,2,0,0,Inspire 3
2026-04-13T14:41:45Z,2,0,0,Inspire 3
2026-04-13T14:41:46Z,2,0,0,Inspire 3
2026-04-13T14:41:47Z,0,0,0,Inspire 3
2026-04-13T14:41:48Z,0,0,0,Inspire 3
2026-04-13T14:41:49Z,0,0,0,Inspire 3
2026-04-13T14:41:50Z,0,0,0,Inspire 3
2026-04-13T14:41:51Z,0,0,0,Inspire 3
2026-04-13T14:41:52Z,0,0,0,Inspire 3
2026-04-13T14:41:53Z,0,0,0,Inspire 3
2026-04-13T14:41:54Z,0,0,0,Inspire 3
2026-04-13T14:41:55Z,0,0,0,Inspire 3
2026-04-13T14:41:56Z,0,0,0,Inspire 3
2026-04-13T14:41:57Z,0,0,0,Inspire 3
2026-04-13T14:41:58Z,0,0,0,Inspire 3
2026-04-13T14:41:59Z,0,0,0,Inspire 3
2026-04-13T14:42:00Z,0,0,0,Inspire 3
