timestamp,Infrared to Red Signal Ratio
04/13/26 08:26:00,20
04/13/26 08:27:00,7
04/13/26 08:28:00,8
04/13/26 08:29:00,21
04/13/26 08:30:00,-3
04/13/26 08:31:00,-24
04/13/26 08:32:00,17
04/13/26 08:33:00,-13
04/13/26 08:34:00,-13
04/13/26 08:35:00,21
04/13/26 08:36:00,-26
04/13/26 08:37:00,4
04/13/26 08:38:00,0
04/13/26 08:39:00,-8
04/13/26 08:40:00,0
04/13/26 08:41:00,-5
04/13/26 08:42:00,12
04/13/26 08:43:00,-51
04/13/26 08:44:00,1
04/13/26 08:45:00,-13
04/13/26 08:46:00,0
04/13/26 08:47:00,-8
04/13/26 08:48:00,12
04/13/26 08:49:00,6
04/13/26 08:50:00,-4
04/13/26 08:51:00,4
04/13/26 08:52:00,30
04/13/26 08:53:00,10
04/13/26 08:54:00,3
04/13/26 08:55:00,0
04/13/26 08:56:00,-8
04/13/26 08:57:00,0
04/13/26 08:58:00,-21
04/13/26 08:59:00,0
04/13/26 09:00:00,-14
04/13/26 09:01:00,-1
04/13/26 09:02:00,0
04/13/26 09:03:00,39
04/13/26 09:04:00,3
04/13/26 09:05:00,31
04/13/26 09:06:00,-1
04/13/26 09:07:00,22
04/13/26 09:08:00,6
04/13/26 09:09:00,-16
04/13/26 09:10:00,-21
04/13/26 09:11:00,0
04/13/26 09:12:00,0
04/13/26 09:13:00,8
04/13/26 09:14:00,0
04/13/26 09:15:00,-43
04/13/26 09:16:00,7
04/13/26 09:17:00,15
04/13/26 09:18:00,0
04/13/26 09:19:00,20
04/13/26 09:20:59,-16
04/13/26 09:21:59,0
04/13/26 09:22:59,0
04/13/26 09:23:59,0
04/13/26 09:24:59,-5
04/13/26 16:04:26,0
04/13/26 16:05:26,-25
04/13/26 16:06:26,0
04/13/26 16:07:26,-1
04/13/26 16:08:26,0
