timestamp,value
2026-04-08T15:02:03Z,92.6
2026-04-08T15:03:03Z,92.4
2026-04-08T15:04:03Z,92.6
2026-04-08T15:05:03Z,92.7
2026-04-08T15:06:03Z,92.8
2026-04-08T15:07:03Z,92.8
2026-04-08T15:08:03Z,92.3
2026-04-08T15:09:03Z,92.4
2026-04-08T15:10:03Z,92.2
2026-04-08T15:11:03Z,92.5
2026-04-08T15:12:03Z,92.4
2026-04-08T15:13:03Z,92.6
2026-04-08T15:14:03Z,92.6
2026-04-08T15:15:03Z,92.9
2026-04-08T15:16:03Z,92.9
2026-04-08T15:17:03Z,50.0
2026-04-08T15:18:03Z,50.0
2026-04-08T15:19:03Z,93.0
2026-04-08T15:20:03Z,91.2
2026-04-08T15:21:03Z,85.9
2026-04-08T15:22:03Z,87.8
2026-04-08T15:23:03Z,50.0
2026-04-08T15:24:03Z,50.0
2026-04-08T15:25:03Z,50.0
2026-04-08T15:26:03Z,50.0
2026-04-08T15:27:03Z,86.5
2026-04-08T15:28:03Z,84.6
2026-04-08T15:29:03Z,80.1
2026-04-08T15:30:03Z,50.0
2026-04-08T15:31:03Z,50.0
2026-04-08T15:32:03Z,50.0
2026-04-08T15:33:03Z,50.0
2026-04-08T15:34:03Z,50.0
2026-04-08T15:35:03Z,50.0
2026-04-08T15:36:03Z,50.0
2026-04-08T15:37:03Z,50.0
2026-04-08T15:38:03Z,50.0
2026-04-08T15:39:03Z,50.0
2026-04-08T15:40:03Z,50.0
