timestamp,value
2026-04-10T00:00:33Z,90.8
2026-04-10T00:01:33Z,90.8
2026-04-10T00:02:33Z,90.6
2026-04-10T00:03:33Z,90.9
2026-04-10T00:04:33Z,90.5
2026-04-10T00:05:33Z,90.6
2026-04-10T00:06:33Z,90.4
2026-04-10T00:07:33Z,90.1
2026-04-10T00:08:33Z,90.2
2026-04-10T00:09:33Z,90.2
2026-04-10T00:10:33Z,90.1
2026-04-10T00:11:33Z,90.1
2026-04-10T00:12:33Z,90.3
2026-04-10T00:13:33Z,90.3
2026-04-10T00:14:33Z,90.2
2026-04-10T00:15:33Z,90.1
2026-04-10T00:16:33Z,90.0
2026-04-10T00:17:33Z,90.1
2026-04-10T00:18:33Z,90.1
2026-04-10T00:19:33Z,90.6
2026-04-10T00:20:33Z,90.3
2026-04-10T00:21:33Z,90.2
2026-04-10T00:22:33Z,90.5
2026-04-10T00:23:33Z,90.3
2026-04-10T00:24:33Z,90.5
2026-04-10T00:25:33Z,90.8
2026-04-10T00:26:33Z,90.6
2026-04-10T00:27:33Z,90.6
2026-04-10T00:28:33Z,90.6
2026-04-10T00:29:33Z,90.8
2026-04-10T00:30:33Z,50.0
2026-04-10T00:31:33Z,50.0
2026-04-10T00:32:33Z,50.0
2026-04-10T00:33:33Z,50.0
2026-04-10T00:34:33Z,91.1
2026-04-10T00:35:33Z,89.3
2026-04-10T00:36:33Z,50.0
2026-04-10T00:37:33Z,50.0
2026-04-10T00:38:33Z,50.0
2026-04-10T00:39:33Z,90.1
2026-04-10T00:40:33Z,91.1
2026-04-10T00:41:33Z,50.0
2026-04-10T00:42:33Z,50.0
2026-04-10T00:43:33Z,92.4
2026-04-10T00:44:33Z,50.0
2026-04-10T00:45:33Z,95.1
2026-04-10T00:46:33Z,50.0
2026-04-10T00:47:33Z,50.0
2026-04-10T00:48:33Z,50.0
2026-04-10T00:49:33Z,50.0
2026-04-10T00:50:33Z,50.0
2026-04-10T00:51:33Z,50.0
2026-04-10T00:52:33Z,50.0
2026-04-10T00:53:33Z,50.0
2026-04-10T00:54:33Z,50.0
2026-04-10T00:55:33Z,96.1
2026-04-10T00:56:33Z,95.8
2026-04-10T00:57:33Z,95.4
2026-04-10T05:56:33Z,90.1
2026-04-10T05:57:33Z,50.0
2026-04-10T05:58:33Z,50.0
2026-04-10T05:59:33Z,50.0
2026-04-10T06:00:33Z,50.0
2026-04-10T06:01:33Z,50.0
2026-04-10T07:06:33Z,92.0
2026-04-10T07:07:33Z,91.2
2026-04-10T07:08:33Z,90.6
2026-04-10T07:09:33Z,90.0
2026-04-10T07:10:33Z,89.7
2026-04-10T07:11:33Z,89.4
2026-04-10T07:12:33Z,89.3
2026-04-10T07:13:33Z,89.3
2026-04-10T07:14:33Z,89.1
2026-04-10T07:15:33Z,89.0
2026-04-10T07:16:33Z,88.9
2026-04-10T07:17:33Z,89.0
2026-04-10T07:18:33Z,88.9
2026-04-10T07:19:33Z,88.7
2026-04-10T07:20:33Z,88.8
2026-04-10T07:21:33Z,88.4
2026-04-10T07:22:33Z,88.4
2026-04-10T07:23:33Z,88.5
2026-04-10T07:24:33Z,88.5
2026-04-10T07:25:33Z,88.4
2026-04-10T07:26:33Z,88.4
2026-04-10T07:27:33Z,88.2
2026-04-10T07:28:33Z,88.3
2026-04-10T07:29:33Z,88.3
2026-04-10T07:30:33Z,88.3
2026-04-10T07:31:33Z,88.2
2026-04-10T07:32:33Z,88.3
2026-04-10T07:33:33Z,88.3
2026-04-10T07:34:33Z,88.0
2026-04-10T07:35:33Z,87.9
2026-04-10T07:36:33Z,87.9
2026-04-10T07:37:33Z,87.9
2026-04-10T07:38:33Z,88.0
2026-04-10T07:39:33Z,87.9
2026-04-10T07:40:33Z,87.8
2026-04-10T07:41:33Z,87.7
2026-04-10T07:42:33Z,87.8
2026-04-10T07:43:33Z,87.9
2026-04-10T07:44:33Z,87.8
2026-04-10T07:45:33Z,87.8
2026-04-10T07:46:33Z,50.0
2026-04-10T07:47:33Z,50.0
2026-04-10T07:48:33Z,88.5
2026-04-10T07:49:33Z,89.5
2026-04-10T07:50:33Z,90.3
2026-04-10T07:51:33Z,91.5
2026-04-10T07:52:33Z,92.3
2026-04-10T07:53:33Z,92.9
2026-04-10T07:54:33Z,93.6
2026-04-10T07:55:33Z,93.6
2026-04-10T07:56:33Z,94.3
2026-04-10T07:57:33Z,50.0
2026-04-10T07:58:33Z,94.3
2026-04-10T07:59:33Z,94.1
2026-04-10T08:00:33Z,93.5
2026-04-10T08:01:33Z,93.0
2026-04-10T08:02:33Z,92.6
2026-04-10T08:03:33Z,92.6
2026-04-10T08:04:33Z,92.2
2026-04-10T08:05:33Z,91.7
2026-04-10T08:06:33Z,91.7
2026-04-10T08:07:33Z,91.3
2026-04-10T08:08:33Z,90.9
2026-04-10T08:09:33Z,90.5
2026-04-10T08:10:33Z,90.6
2026-04-10T08:11:33Z,50.0
2026-04-10T08:12:33Z,92.0
2026-04-10T08:13:33Z,94.3
2026-04-10T08:14:33Z,95.8
2026-04-10T08:15:33Z,96.2
2026-04-10T08:16:33Z,96.7
2026-04-10T08:17:33Z,97.1
2026-04-10T08:18:33Z,97.7
2026-04-10T08:19:33Z,98.2
2026-04-10T08:20:33Z,97.9
2026-04-10T08:21:33Z,97.7
2026-04-10T08:22:33Z,98.1
2026-04-10T08:23:33Z,97.8
2026-04-10T08:24:33Z,97.7
2026-04-10T08:25:33Z,50.0
2026-04-10T08:26:33Z,95.8
2026-04-10T08:27:33Z,94.3
2026-04-10T08:28:33Z,93.5
2026-04-10T08:29:33Z,93.1
2026-04-10T08:30:33Z,93.4
2026-04-10T08:31:33Z,93.1
2026-04-10T08:32:33Z,93.2
2026-04-10T08:33:33Z,50.0
2026-04-10T08:34:33Z,92.8
2026-04-10T08:35:33Z,92.0
2026-04-10T08:36:33Z,91.0
2026-04-10T08:37:33Z,91.2
2026-04-10T08:38:33Z,90.9
2026-04-10T08:39:33Z,90.5
2026-04-10T08:40:33Z,90.3
2026-04-10T08:41:33Z,91.3
2026-04-10T08:42:33Z,91.6
2026-04-10T08:43:33Z,91.0
2026-04-10T08:44:33Z,91.5
2026-04-10T08:45:33Z,91.0
2026-04-10T08:46:33Z,90.6
2026-04-10T08:47:33Z,90.5
2026-04-10T08:48:33Z,90.9
2026-04-10T08:49:33Z,50.0
2026-04-10T08:50:33Z,91.6
2026-04-10T08:51:33Z,50.0
2026-04-10T08:52:33Z,50.0
2026-04-10T08:53:33Z,93.9
2026-04-10T08:54:33Z,94.6
2026-04-10T08:55:33Z,95.2
2026-04-10T08:56:33Z,95.7
2026-04-10T08:57:33Z,96.2
2026-04-10T08:58:33Z,96.5
2026-04-10T08:59:33Z,96.7
2026-04-10T09:00:33Z,96.9
2026-04-10T09:01:33Z,96.9
2026-04-10T09:02:33Z,97.1
2026-04-10T09:03:33Z,97.2
2026-04-10T09:04:33Z,97.2
2026-04-10T09:05:33Z,97.2
2026-04-10T09:06:33Z,97.2
2026-04-10T09:07:33Z,97.2
2026-04-10T09:08:33Z,97.2
2026-04-10T09:09:33Z,97.2
2026-04-10T09:10:33Z,97.3
2026-04-10T09:11:33Z,97.2
2026-04-10T09:12:33Z,97.2
2026-04-10T09:13:33Z,97.1
2026-04-10T09:14:33Z,96.4
2026-04-10T09:15:33Z,95.7
2026-04-10T09:16:33Z,95.5
2026-04-10T09:17:33Z,95.3
2026-04-10T09:18:33Z,95.1
2026-04-10T09:19:33Z,95.0
2026-04-10T09:20:33Z,50.0
2026-04-10T09:21:33Z,94.7
2026-04-10T09:22:33Z,94.1
2026-04-10T09:23:33Z,94.8
2026-04-10T09:24:33Z,95.1
2026-04-10T09:25:33Z,93.7
2026-04-10T09:26:33Z,94.1
2026-04-10T09:27:33Z,94.2
2026-04-10T09:28:33Z,94.1
2026-04-10T09:29:33Z,93.5
2026-04-10T09:30:33Z,93.3
2026-04-10T09:31:33Z,93.9
2026-04-10T09:32:33Z,94.3
2026-04-10T09:33:33Z,50.0
2026-04-10T09:34:33Z,94.0
2026-04-10T09:35:33Z,93.8
2026-04-10T09:36:33Z,93.2
2026-04-10T09:37:33Z,93.3
2026-04-10T09:38:33Z,91.3
2026-04-10T09:39:33Z,50.0
