timestamp,value
2026-04-06T09:45:03Z,90.7
2026-04-06T09:46:03Z,89.6
2026-04-06T09:47:03Z,89.2
2026-04-06T09:48:03Z,89.7
2026-04-06T09:49:03Z,89.5
2026-04-06T09:50:03Z,89.6
2026-04-06T09:51:03Z,89.7
2026-04-06T09:52:03Z,89.6
2026-04-06T09:53:03Z,89.4
2026-04-06T09:54:03Z,89.7
2026-04-06T09:55:03Z,89.3
2026-04-06T09:56:03Z,50.0
2026-04-06T09:57:03Z,89.7
2026-04-06T09:58:03Z,89.2
2026-04-06T09:59:03Z,88.6
2026-04-06T10:00:03Z,88.9
2026-04-06T10:01:03Z,88.3
2026-04-06T10:02:03Z,87.9
2026-04-06T10:03:03Z,87.7
2026-04-06T10:04:03Z,87.4
2026-04-06T10:05:03Z,87.3
2026-04-06T10:06:03Z,87.2
2026-04-06T10:07:03Z,87.0
2026-04-06T10:08:03Z,86.6
2026-04-06T10:09:03Z,87.0
2026-04-06T10:10:03Z,86.8
2026-04-06T10:11:03Z,87.0
2026-04-06T10:12:03Z,87.1
2026-04-06T10:13:03Z,87.1
2026-04-06T10:14:03Z,87.1
2026-04-06T10:15:03Z,87.2
2026-04-06T10:16:03Z,87.0
2026-04-06T10:17:03Z,87.1
2026-04-06T10:18:03Z,87.5
2026-04-06T10:19:03Z,87.4
2026-04-06T10:20:03Z,87.3
2026-04-06T10:21:03Z,87.0
2026-04-06T10:22:03Z,87.1
2026-04-06T10:23:03Z,87.2
2026-04-06T10:24:03Z,87.0
2026-04-06T10:25:03Z,87.2
2026-04-06T10:26:03Z,87.0
2026-04-06T10:27:03Z,87.2
2026-04-06T10:28:03Z,87.5
2026-04-06T10:29:03Z,87.6
2026-04-06T10:30:03Z,88.3
2026-04-06T10:31:03Z,87.8
2026-04-06T10:32:03Z,50.0
2026-04-06T10:33:03Z,87.6
2026-04-06T10:34:03Z,88.1
2026-04-06T10:35:03Z,88.0
2026-04-06T10:36:03Z,88.2
2026-04-06T10:37:03Z,88.1
2026-04-06T10:38:03Z,88.0
2026-04-06T10:39:03Z,88.0
2026-04-06T10:40:03Z,88.2
2026-04-06T10:41:03Z,88.2
2026-04-06T10:42:03Z,88.3
2026-04-06T10:43:03Z,88.3
2026-04-06T10:44:03Z,88.3
2026-04-06T10:45:03Z,88.0
2026-04-06T10:46:03Z,88.0
2026-04-06T10:47:03Z,88.1
2026-04-06T10:48:03Z,88.6
2026-04-06T10:49:03Z,88.5
2026-04-06T10:50:03Z,88.5
2026-04-06T10:51:03Z,88.1
2026-04-06T10:52:03Z,87.7
2026-04-06T10:53:03Z,87.6
2026-04-06T10:54:03Z,87.6
2026-04-06T10:55:03Z,88.2
2026-04-06T10:56:03Z,88.3
2026-04-06T10:57:03Z,88.3
2026-04-06T10:58:03Z,88.1
2026-04-06T10:59:03Z,88.2
2026-04-06T11:00:03Z,88.3
2026-04-06T11:01:03Z,88.4
2026-04-06T11:02:03Z,50.0
2026-04-06T11:03:03Z,88.1
2026-04-06T11:04:03Z,87.7
2026-04-06T11:05:03Z,87.0
2026-04-06T11:06:03Z,88.6
2026-04-06T11:07:03Z,88.5
2026-04-06T11:08:03Z,88.7
2026-04-06T11:09:03Z,87.9
2026-04-06T11:10:03Z,89.3
2026-04-06T11:11:03Z,90.2
2026-04-06T11:12:03Z,92.5
2026-04-06T11:13:03Z,93.3
2026-04-06T11:14:03Z,93.5
2026-04-06T11:15:03Z,92.2
2026-04-06T11:16:03Z,94.0
2026-04-06T11:17:03Z,94.4
2026-04-06T11:18:03Z,50.0
2026-04-06T11:19:03Z,50.0
2026-04-06T11:20:03Z,93.5
2026-04-06T11:21:03Z,50.0
2026-04-06T11:22:03Z,50.0
2026-04-06T11:23:03Z,92.8
2026-04-06T11:24:03Z,92.7
2026-04-06T11:25:03Z,93.3
2026-04-06T11:26:03Z,93.6
2026-04-06T11:27:03Z,93.7
2026-04-06T11:28:03Z,50.0
2026-04-06T11:29:03Z,50.0
2026-04-06T11:30:03Z,93.7
2026-04-06T11:31:03Z,92.3
2026-04-06T11:32:03Z,91.2
2026-04-06T11:33:03Z,90.7
2026-04-06T11:34:03Z,89.7
2026-04-06T11:35:03Z,89.8
2026-04-06T11:36:03Z,89.9
2026-04-06T11:37:03Z,89.6
2026-04-06T11:38:03Z,89.8
2026-04-06T11:39:03Z,89.1
2026-04-06T11:40:03Z,88.6
2026-04-06T11:41:03Z,88.8
2026-04-06T11:42:03Z,88.7
2026-04-06T11:43:03Z,88.9
2026-04-06T11:44:03Z,88.5
2026-04-06T11:45:03Z,50.0
2026-04-06T11:46:03Z,88.7
2026-04-06T11:47:03Z,88.6
2026-04-06T11:48:03Z,89.2
2026-04-06T11:49:03Z,88.9
2026-04-06T11:50:03Z,89.3
2026-04-06T11:51:03Z,90.0
2026-04-06T11:52:03Z,89.6
2026-04-06T11:53:03Z,90.1
2026-04-06T11:54:03Z,91.0
2026-04-06T11:55:03Z,91.1
2026-04-06T11:56:03Z,90.9
2026-04-06T11:57:03Z,91.3
2026-04-06T11:58:03Z,90.8
2026-04-06T11:59:03Z,90.7
2026-04-06T12:00:03Z,90.9
2026-04-06T12:01:03Z,92.0
2026-04-06T12:02:03Z,92.4
2026-04-06T12:03:03Z,92.6
2026-04-06T12:04:03Z,92.9
2026-04-06T12:05:03Z,92.9
2026-04-06T12:06:03Z,92.6
2026-04-06T12:07:03Z,92.8
2026-04-06T12:08:03Z,92.0
2026-04-06T12:09:03Z,90.9
2026-04-06T12:10:03Z,90.9
2026-04-06T12:11:03Z,90.2
2026-04-06T12:12:03Z,89.8
2026-04-06T12:13:03Z,89.3
2026-04-06T12:14:03Z,89.7
2026-04-06T12:15:03Z,89.5
2026-04-06T12:16:03Z,90.0
2026-04-06T12:17:03Z,89.6
2026-04-06T12:18:03Z,89.4
2026-04-06T12:19:03Z,90.3
2026-04-06T12:20:03Z,91.2
2026-04-06T12:21:03Z,90.9
2026-04-06T12:22:03Z,91.6
2026-04-06T12:23:03Z,91.5
2026-04-06T12:24:03Z,50.0
2026-04-06T12:25:03Z,91.5
2026-04-06T12:26:03Z,92.7
2026-04-06T12:27:03Z,93.8
2026-04-06T12:28:03Z,94.2
2026-04-06T12:29:03Z,94.7
2026-04-06T12:30:03Z,50.0
2026-04-06T12:31:03Z,93.7
2026-04-06T12:32:03Z,93.5
2026-04-06T12:33:03Z,93.0
2026-04-06T12:34:03Z,92.4
2026-04-06T12:35:03Z,50.0
2026-04-06T12:36:03Z,91.9
2026-04-06T12:37:03Z,91.4
2026-04-06T12:38:03Z,91.4
2026-04-06T12:39:03Z,50.0
2026-04-06T12:40:03Z,92.3
2026-04-06T12:41:03Z,94.4
2026-04-06T12:42:03Z,95.6
2026-04-06T12:43:03Z,95.8
2026-04-06T12:44:03Z,95.5
2026-04-06T12:45:03Z,95.7
2026-04-06T12:46:03Z,95.7
2026-04-06T12:47:03Z,94.5
2026-04-06T12:48:03Z,96.8
2026-04-06T12:49:03Z,95.5
2026-04-06T12:50:03Z,94.5
2026-04-06T12:51:03Z,94.5
2026-04-06T12:52:03Z,94.1
2026-04-06T12:53:03Z,94.4
2026-04-06T12:54:03Z,94.7
2026-04-06T12:55:03Z,94.9
2026-04-06T12:56:03Z,95.6
2026-04-06T12:57:03Z,50.0
2026-04-06T12:58:03Z,92.7
2026-04-06T12:59:03Z,81.8
2026-04-06T13:00:03Z,50.0
2026-04-06T13:01:03Z,50.0
2026-04-06T13:02:03Z,50.0
2026-04-06T13:03:03Z,84.5
2026-04-06T13:04:03Z,85.6
2026-04-06T13:05:03Z,85.8
2026-04-06T13:06:03Z,86.5
2026-04-06T13:07:03Z,87.1
2026-04-06T13:08:03Z,87.9
2026-04-06T13:09:03Z,88.2
2026-04-06T13:10:03Z,88.8
2026-04-06T13:11:03Z,88.4
2026-04-06T13:12:03Z,88.3
2026-04-06T13:13:03Z,88.3
2026-04-06T13:14:03Z,88.6
2026-04-06T13:15:03Z,88.9
2026-04-06T13:16:03Z,88.5
2026-04-06T13:17:03Z,88.4
2026-04-06T13:18:03Z,88.8
2026-04-06T13:19:03Z,50.0
2026-04-06T13:20:03Z,50.0
2026-04-06T13:21:03Z,50.0
2026-04-06T13:22:03Z,50.0
2026-04-06T13:23:03Z,50.0
2026-04-06T13:24:03Z,50.0
2026-04-06T13:25:03Z,50.0
2026-04-06T13:26:03Z,50.0
2026-04-06T13:27:03Z,50.0
2026-04-06T13:28:03Z,50.0
2026-04-06T13:29:03Z,50.0
2026-04-06T13:30:03Z,50.0
2026-04-06T13:31:03Z,50.0
2026-04-06T15:59:03Z,94.1
2026-04-06T16:00:03Z,83.2
2026-04-06T16:01:03Z,82.4
2026-04-06T16:02:03Z,83.2
2026-04-06T16:03:03Z,84.0
2026-04-06T16:04:03Z,50.0
2026-04-06T16:05:03Z,50.0
2026-04-06T16:06:03Z,84.3
2026-04-06T16:07:03Z,50.0
2026-04-06T16:08:03Z,50.0
2026-04-06T21:47:34Z,100.0
2026-04-06T21:48:34Z,98.7
2026-04-06T21:49:34Z,95.4
2026-04-06T21:50:34Z,93.6
2026-04-06T21:51:34Z,93.1
2026-04-06T21:52:34Z,92.5
2026-04-06T21:53:34Z,91.9
2026-04-06T21:54:34Z,92.0
2026-04-06T21:55:34Z,92.0
2026-04-06T21:56:34Z,92.2
2026-04-06T21:57:34Z,91.6
2026-04-06T21:58:34Z,92.0
2026-04-06T21:59:34Z,91.8
2026-04-06T22:00:34Z,50.0
2026-04-06T22:01:34Z,92.7
2026-04-06T22:02:34Z,50.0
2026-04-06T22:03:34Z,94.0
2026-04-06T22:04:34Z,94.2
2026-04-06T22:05:34Z,94.8
2026-04-06T22:06:34Z,50.0
2026-04-06T22:07:34Z,95.0
2026-04-06T22:08:34Z,95.6
2026-04-06T22:09:34Z,95.9
2026-04-06T22:10:34Z,96.0
2026-04-06T22:11:34Z,95.4
2026-04-06T22:12:34Z,95.1
2026-04-06T22:13:34Z,95.0
2026-04-06T22:14:34Z,94.5
2026-04-06T22:15:34Z,94.3
2026-04-06T22:16:34Z,94.5
2026-04-06T22:17:34Z,94.8
2026-04-06T22:18:34Z,94.6
2026-04-06T22:19:34Z,94.5
2026-04-06T22:20:34Z,94.3
2026-04-06T22:21:34Z,94.2
2026-04-06T22:22:34Z,50.0
2026-04-06T22:23:34Z,93.8
2026-04-06T22:24:34Z,93.9
2026-04-06T22:25:34Z,93.1
2026-04-06T22:26:34Z,93.8
2026-04-06T22:27:34Z,94.4
2026-04-06T22:28:34Z,94.6
2026-04-06T22:29:34Z,95.3
2026-04-06T22:30:34Z,95.7
2026-04-06T22:31:34Z,96.0
2026-04-06T22:32:34Z,96.3
2026-04-06T22:33:34Z,96.8
2026-04-06T22:34:34Z,97.2
2026-04-06T22:35:34Z,96.9
2026-04-06T22:36:34Z,96.5
2026-04-06T22:37:34Z,96.3
2026-04-06T22:38:34Z,96.1
2026-04-06T22:39:34Z,96.6
2026-04-06T22:40:34Z,96.3
2026-04-06T22:41:34Z,96.1
2026-04-06T22:42:34Z,95.6
2026-04-06T22:43:34Z,94.4
2026-04-06T22:44:34Z,93.7
2026-04-06T22:45:34Z,94.0
2026-04-06T22:46:34Z,94.4
2026-04-06T22:47:34Z,94.3
2026-04-06T22:48:34Z,93.6
2026-04-06T22:49:34Z,93.4
2026-04-06T22:50:34Z,92.5
2026-04-06T22:51:34Z,93.5
2026-04-06T22:52:34Z,92.6
2026-04-06T22:53:34Z,91.6
2026-04-06T22:54:34Z,91.9
2026-04-06T22:55:34Z,92.0
2026-04-06T22:56:34Z,92.0
2026-04-06T22:57:34Z,91.5
2026-04-06T22:58:34Z,91.1
2026-04-06T22:59:34Z,91.4
2026-04-06T23:00:34Z,91.3
2026-04-06T23:01:34Z,90.6
2026-04-06T23:02:34Z,91.0
2026-04-06T23:03:34Z,91.1
2026-04-06T23:04:34Z,91.0
2026-04-06T23:05:34Z,90.5
2026-04-06T23:06:34Z,90.7
2026-04-06T23:07:34Z,90.4
2026-04-06T23:08:34Z,90.6
2026-04-06T23:09:34Z,90.7
2026-04-06T23:10:34Z,91.2
2026-04-06T23:11:34Z,91.3
2026-04-06T23:12:34Z,50.0
2026-04-06T23:13:34Z,50.0
2026-04-06T23:14:34Z,92.4
2026-04-06T23:15:34Z,93.1
2026-04-06T23:16:34Z,93.7
2026-04-06T23:17:34Z,94.1
2026-04-06T23:18:34Z,94.5
2026-04-06T23:19:34Z,95.0
2026-04-06T23:20:34Z,95.3
2026-04-06T23:21:34Z,96.0
2026-04-06T23:22:34Z,96.3
2026-04-06T23:23:34Z,96.4
2026-04-06T23:24:34Z,96.5
2026-04-06T23:25:34Z,96.6
2026-04-06T23:26:34Z,96.9
2026-04-06T23:27:34Z,96.4
2026-04-06T23:28:34Z,95.0
2026-04-06T23:29:34Z,94.0
2026-04-06T23:30:34Z,90.6
2026-04-06T23:31:34Z,90.3
2026-04-06T23:32:34Z,89.0
2026-04-06T23:33:34Z,86.3
2026-04-06T23:34:34Z,83.5
2026-04-06T23:35:34Z,85.9
2026-04-06T23:36:34Z,85.5
2026-04-06T23:37:34Z,80.8
2026-04-06T23:38:34Z,81.5
2026-04-06T23:39:34Z,50.0
2026-04-06T23:40:34Z,83.2
2026-04-06T23:41:34Z,83.8
2026-04-06T23:42:34Z,84.9
2026-04-06T23:43:34Z,86.0
2026-04-06T23:44:34Z,86.0
2026-04-06T23:45:34Z,86.9
2026-04-06T23:46:34Z,87.7
2026-04-06T23:47:34Z,88.3
2026-04-06T23:48:34Z,87.7
2026-04-06T23:49:34Z,87.9
2026-04-06T23:50:34Z,87.7
2026-04-06T23:51:34Z,87.2
2026-04-06T23:52:34Z,87.3
2026-04-06T23:53:34Z,87.1
2026-04-06T23:54:34Z,87.1
2026-04-06T23:55:34Z,50.0
2026-04-06T23:56:34Z,50.0
2026-04-06T23:57:34Z,50.0
2026-04-06T23:58:34Z,50.0
2026-04-06T23:59:34Z,89.3
2026-04-07T00:00:34Z,91.0
